10/17/2019|MEXTRAC|09|252550000|9106960821.79|36.0600
10/17/2022|MEXTRAC|09|273050000|10985235188.87|40.2316
10/17/2023|MEXTRAC|09|277900000|12342007713.87|44.4117
10/17/2024|MEXTRAC|09|299950000|15264970793.21|50.8917
10/18/2019|MEXTRAC|09|249700000|8937711850.49|35.7938
10/18/2021|MEXTRAC|09|251600000|11211213613.49|44.5597
10/18/2022|MEXTRAC|09|272950000|11038201192.86|40.4404
10/18/2023|MEXTRAC|09|279000000|12294150732.99|44.0651
10/18/2024|MEXTRAC|09|299900000|15414733100.82|51.3996
10/19/2020|MEXTRAC|09|286750000|9429193041.14|32.8830
10/19/2021|MEXTRAC|09|251600000|11135164476.67|44.2574
10/19/2022|MEXTRAC|09|272950000|11024701693.34|40.3909
10/19/2023|MEXTRAC|09|279000000|12182749436.85|43.6658
10/2/2019|MEXTRAC|09|236100000|8213940010.61|34.7901
10/2/2020|MEXTRAC|09|286200000|9078035013.19|31.7192
10/2/2023|MEXTRAC|09|273200000|12663096023.59|46.3510
10/2/2024|MEXTRAC|09|295550000|15028385901.71|50.8489
10/20/2020|MEXTRAC|09|286750000|9569319365.19|33.3716
10/20/2021|MEXTRAC|09|251550000|11074207686.79|44.0239
10/20/2022|MEXTRAC|09|272950000|11001900314.39|40.3074
10/20/2023|MEXTRAC|09|279250000|12059246419.71|43.1844
10/21/2019|MEXTRAC|09|249700000|8977375132.28|35.9526
10/21/2020|MEXTRAC|09|286400000|9697511878.11|33.8600
10/21/2021|MEXTRAC|09|251500000|11085496629.60|44.0775
10/21/2022|MEXTRAC|09|272950000|11191719954.83|41.0028
10/21/2024|MEXTRAC|09|299900000|15357230646.09|51.2078
10/22/2019|MEXTRAC|09|249400000|8957648419.92|35.9168
10/22/2020|MEXTRAC|09|286400000|9691017721.91|33.8374
10/22/2021|MEXTRAC|09|251500000|11118106366.36|44.2072
10/22/2024|MEXTRAC|09|299750000|15213874400.37|50.7552
10/23/2019|MEXTRAC|09|249150000|8981122624.12|36.0471
10/23/2020|MEXTRAC|09|284350000|9648876550.85|33.9331
10/23/2023|MEXTRAC|09|279250000|12040780402.93|43.1183
10/23/2024|MEXTRAC|09|298250000|15067465154.91|50.5196
10/24/2019|MEXTRAC|09|249150000|8984688741.41|36.0614
10/24/2022|MEXTRAC|09|272950000|11378455577.96|41.6870
10/24/2023|MEXTRAC|09|279250000|12020480464.63|43.0456
10/24/2024|MEXTRAC|09|274400000|13705254075.78|49.9463
10/25/2019|MEXTRAC|09|247950000|8868416331.59|35.7670
10/25/2021|MEXTRAC|09|251500000|11123316092.02|44.2279
10/25/2022|MEXTRAC|09|272950000|11565906689.33|42.3737
10/25/2023|MEXTRAC|09|279250000|12120975726.92|43.4055
10/25/2024|MEXTRAC|09|274400000|13746579345.55|50.0969
10/26/2020|MEXTRAC|09|284150000|9500356188.94|33.4343
10/26/2021|MEXTRAC|09|251500000|11185631117.04|44.4757
10/26/2022|MEXTRAC|09|272350000|11728783273.53|43.0651
