ISIN|TRACKER|DATE|OUTSTANDING_SHARES|PRICE|CREATED|REDEM
MX1BVM010007|VMEX|20211028|54600000|37.6726|0|0
MX1BVM010007|VMEX|20211029|54600000|37.3521|0|0
MX1BVM010007|VMEX|20211101|54600000|37.4681|0|0
MX1BVM010007|VMEX|20211103|54600000|37.7018|600000|0
MX1BVM010007|VMEX|20211104|55200000|37.9157|0|0
MX1BVM010007|VMEX|20211105|55200000|37.9877|0|0
MX1BVM010007|VMEX|20211108|55200000|38.0941|0|0
MX1BVM010007|VMEX|20211109|55200000|38.2432|0|0
MX1BVM010007|VMEX|20211110|55200000|38.1772|0|0
MX1BVM010007|VMEX|20211111|55200000|37.8624|0|0
MX1BVM010007|VMEX|20211112|55200000|37.8574|0|0
MX1BVM010007|VMEX|20211116|55200000|37.6679|0|0
MX1BVM010007|VMEX|20211117|55200000|37.4809|0|0
MX1BVM010007|VMEX|20211118|55200000|37.4049|0|0
MX1BVM010007|VMEX|20211119|55200000|37.2644|0|0
MX1BVM010007|VMEX|20211122|55200000|37.2238|0|0
MX1BVM010007|VMEX|20211123|55200000|36.9901|100000|0
MX1BVM010007|VMEX|20211124|55300000|37.4285|0|0
MX1BVM010007|VMEX|20211125|55300000|37.2518|400000|0
MX1BVM010007|VMEX|20211126|55700000|37.0939|0|0
MX1BVM010007|VMEX|20211129|55700000|36.3281|0|0
MX1BVM010007|VMEX|20211130|55700000|36.5742|0|0
MX1BVM010007|VMEX|20211201|55700000|36.5764|0|0
MX1BVM010007|VMEX|20211202|55700000|36.8154|0|800000
MX1BVM010007|VMEX|20211203|54900000|37.4953|0|1900000
MX1BVM010007|VMEX|20211206|53000000|37.2592|0|0
MX1BVM010007|VMEX|20211207|53000000|37.2732|0|0
MX1BVM010007|VMEX|20211208|53000000|37.5009|0|0
MX1BVM010007|VMEX|20211209|53000000|37.589|0|0
MX1BVM010007|VMEX|20211210|53000000|37.7574|0|0
MX1BVM010007|VMEX|20211213|53000000|37.769|0|0
MX1BVM010007|VMEX|20211214|53000000|37.1681|100000|0
MX1BVM010007|VMEX|20211215|53100000|37.802|200000|0
MX1BVM010007|VMEX|20211216|53300000|37.7507|0|0
MX1BVM010007|VMEX|20211217|53300000|37.9149|0|0
MX1BVM010007|VMEX|20211220|53300000|38.6673|0|0
MX1BVM010007|VMEX|20211221|53300000|38.1242|0|0
MX1BVM010007|VMEX|20211222|53300000|38.4521|0|400000
MX1BVM010007|VMEX|20211223|52900000|38.6936|0|0
MX1BVM010007|VMEX|20211224|52900000|38.8844|0|0
MX1BVM010007|VMEX|20211227|52900000|39.079|0|0
MX1BVM010007|VMEX|20211228|52900000|39.3769|0|0
MX1BVM010007|VMEX|20211229|52900000|39.374|0|500000
MX1BVM010007|VMEX|20211230|52400000|39.0283|0|0
MX1BVM010007|VMEX|20211231|52400000|39.3369|0|0
MX1BVM010007|VMEX|20220103|52400000|39.4055|0|0
MX1BVM010007|VMEX|20220104|52400000|39.1713|0|500000
MX1BVM010007|VMEX|20220105|51900000|39.2271|0|0
MX1BVM010007|VMEX|20220106|51900000|39.2111|0|0
MX1BVM010007|VMEX|20220107|51900000|39.2492|0|0
MX1BVM010007|VMEX|20220110|51900000|39.3568|0|1700000
MX1BVM010007|VMEX|20220111|50200000|39.0585|0|0
MX1BVM010007|VMEX|20220112|50200000|39.2176|0|0
MX1BVM010007|VMEX|20220113|50200000|39.8899|0|0
MX1BVM010007|VMEX|20220114|50200000|39.8902|0|0
MX1BVM010007|VMEX|20220117|50200000|39.7574|0|0
MX1BVM010007|VMEX|20220118|50200000|39.9204|0|0
MX1BVM010007|VMEX|20220119|50200000|39.3429|700000|0
MX1BVM010007|VMEX|20220120|50900000|39.0616|0|0
MX1BVM010007|VMEX|20220121|48900000|38.8632|0|0
MX1BVM010007|VMEX|20220124|48900000|38.2261|0|0
MX1BVM010007|VMEX|20220125|48900000|37.6872|0|3000000
MX1BVM010007|VMEX|20220126|45900000|37.8068|0|0
MX1BVM010007|VMEX|20220127|45900000|37.7526|100000|0
MX1BVM010007|VMEX|20220128|46000000|37.3183|0|0
MX1BVM010007|VMEX|20220131|46000000|37.4476|0|1300000
MX1BVM010007|VMEX|20220201|44700000|37.9714|0|2800000
MX1BVM010007|VMEX|20220202|41900000|38.3209|400000|0
MX1BVM010007|VMEX|20220203|42300000|38.4648|0|0
MX1BVM010007|VMEX|20220204|42300000|37.8486|0|0
MX1BVM010007|VMEX|20220208|42300000|37.9266|0|0
MX1BVM010007|VMEX|20220209|42300000|38.6626|0|0
MX1BVM010007|VMEX|20220210|42300000|39.0221|0|0
MX1BVM010007|VMEX|20220211|42300000|38.9304|0|0
MX1BVM010007|VMEX|20220214|42300000|39.3991|0|600000
MX1BVM010007|VMEX|20220215|41700000|38.7249|0|0
MX1BVM010007|VMEX|20220216|41700000|39.3526|0|0
MX1BVM010007|VMEX|20220217|41700000|39.6882|0|0
MX1BVM010007|VMEX|20220218|41700000|38.9792|0|0
MX1BVM010007|VMEX|20220221|41700000|38.671|0|0
MX1BVM010007|VMEX|20220222|41700000|38.4821|0|0
MX1BVM010007|VMEX|20220223|41700000|38.8936|0|0
MX1BVM010007|VMEX|20220224|41700000|37.9818|200000|0
MX1BVM010007|VMEX|20220225|41900000|38.0246|0|0
MX1BVM010007|VMEX|20220228|41900000|38.8387|0|0
MX1BVM010007|VMEX|20220301|41900000|39.4431|0|0
MX1BVM010007|VMEX|20220302|41900000|39.2827|0|0
MX1BVM010007|VMEX|20220303|41900000|39.4332|0|0
MX1BVM010007|VMEX|20220304|41900000|39.5469|0|0
MX1BVM010007|VMEX|20220307|41900000|39.3976|0|0
MX1BVM010007|VMEX|20220308|41900000|38.6405|0|0
MX1BVM010007|VMEX|20220309|41900000|39.3713|0|0
MX1BVM010007|VMEX|20220310|41900000|39.8273|0|600000
MX1BVM010007|VMEX|20220311|41900000|39.4688|0|0
MX1BVM010007|VMEX|20220314|41900000|39.4165|0|0
MX1BVM010007|VMEX|20220315|41900000|39.0857|0|0
MX1BVM010007|VMEX|20220316|41900000|39.2598|0|0
MX1BVM010007|VMEX|20220317|41300000|39.5979|0|0
MX1BVM010007|VMEX|20220318|41300000|40.2942|0|0
MX1BVM010007|VMEX|20220322|41300000|41.1295|0|0
MX1BVM010007|VMEX|20220323|41300000|41.2852|0|0
MX1BVM010007|VMEX|20220324|41300000|40.8592|0|0
MX1BVM010007|VMEX|20220325|41300000|41.3669|0|0
MX1BVM010007|VMEX|20220328|41300000|41.0926|0|0
MX1BVM010007|VMEX|20220329|41300000|41.2774|0|400000
MX1BVM010007|VMEX|20220330|40900000|41.5902|0|0
MX1BVM010007|VMEX|20220331|40900000|41.366|0|0
MX1BVM010007|VMEX|20220401|40900000|41.8654|0|0
MX1BVM010007|VMEX|20220404|40900000|41.9519|0|300000
MX1BVM010007|VMEX|20220405|40600000|41.7484|0|0
MX1BVM010007|VMEX|20220406|40600000|41.2153|0|0
MX1BVM010007|VMEX|20220407|40600000|41.1268|0|0
MX1BVM010007|VMEX|20220408|40600000|41.0129|0|0
MX1BVM010007|VMEX|20220411|40600000|40.6029|300000|0
MX1BVM010007|VMEX|20220412|40900000|40.4096|0|0
MX1BVM010007|VMEX|20220413|40900000|40.0243|0|0
MX1BVM010007|VMEX|20220418|40900000|40.2598|0|0
MX1BVM010007|VMEX|20220419|40900000|40.2496|100000|0
MX1BVM010007|VMEX|20220420|41000000|40.6224|200000|0
MX1BVM010007|VMEX|20220421|41200000|40.0429|0|0
MX1BVM010007|VMEX|20220422|41200000|39.6327|0|0
MX1BVM010007|VMEX|20220425|41200000|39.6125|0|0
MX1BVM010007|VMEX|20220426|41200000|39.224|0|0
MX1BVM010007|VMEX|20220427|41200000|39.0563|0|0
MX1BVM010007|VMEX|20220428|41200000|38.9717|0|0
MX1BVM010007|VMEX|20220429|41200000|39.1802|0|0
MX1BVM010007|VMEX|20220502|41200000|38.2927|700000|0
MX1BVM010007|VMEX|20220503|41900000|38.6698|0|0
MX1BVM010007|VMEX|20220504|41900000|38.0857|0|0
MX1BVM010007|VMEX|20220505|41900000|38.3582|0|0
MX1BVM010007|VMEX|20220506|41900000|37.7154|0|0
MX1BVM010007|VMEX|20220509|41900000|37.0698|0|100000
MX1BVM010007|VMEX|20220510|41800000|36.6885|0|0
MX1BVM010007|VMEX|20220511|41800000|36.7304|0|0
MX1BVM010007|VMEX|20220512|41800000|36.8112|0|0
MX1BVM010007|VMEX|20220513|41800000|36.8471|0|0
MX1BVM010007|VMEX|20220516|41800000|37.0629|0|0
MX1BVM010007|VMEX|20220517|41800000|37.7025|0|0
MX1BVM010007|VMEX|20220518|41800000|38.3733|0|0
MX1BVM010007|VMEX|20220519|41800000|37.5851|0|0
MX1BVM010007|VMEX|20220520|41800000|38.2564|0|200000
MX1BVM010007|VMEX|20220523|41600000|38.4058|0|0
MX1BVM010007|VMEX|20220524|41600000|38.3205|0|0
MX1BVM010007|VMEX|20220525|41600000|38.2927|0|0
MX1BVM010007|VMEX|20220526|41600000|38.6219|0|0
MX1BVM010007|VMEX|20220527|41600000|38.9567|0|0
MX1BVM010007|VMEX|20220530|41600000|39.3922|0|0
MX1BVM010007|VMEX|20220531|41600000|39.1545|0|0
MX1BVM010007|VMEX|20220601|41600000|38.9118|100000|300000
MX1BVM010007|VMEX|20220602|41400000|38.737|0|0
MX1BVM010007|VMEX|20220603|41400000|38.328|0|0
MX1BVM010007|VMEX|20220606|41400000|38.1151|0|0
MX1BVM010007|VMEX|20220607|41400000|37.6809|0|0
MX1BVM010007|VMEX|20220608|41400000|37.7347|0|0
MX1BVM010007|VMEX|20220609|41400000|37.4799|0|0
MX1BVM010007|VMEX|20220610|41400000|37.1372|0|0
MX1BVM010007|VMEX|20220613|41400000|36.5144|400000|0
MX1BVM010007|VMEX|20220614|41800000|36.4695|0|0
MX1BVM010007|VMEX|20220615|41800000|36.2942|0|0
MX1BVM010007|VMEX|20220616|41800000|36.4098|300000|0
MX1BVM010007|VMEX|20220617|42100000|35.8231|0|0
MX1BVM010007|VMEX|20220620|42100000|36.1679|0|0
MX1BVM010007|VMEX|20220621|42100000|36.0034|0|0
MX1BVM010007|VMEX|20220622|42100000|36.2067|0|0
MX1BVM010007|VMEX|20220623|42100000|35.514|0|0
MX1BVM010007|VMEX|20220624|42100000|35.1878|100000|0
MX1BVM010007|VMEX|20220627|42200000|36.0138|600000|0
MX1BVM010007|VMEX|20220628|42800000|36.4313|0|0
MX1BVM010007|VMEX|20220629|42800000|36.5427|0|500000
MX1BVM010007|VMEX|20220630|42300000|36.2593|0|0
MX1BVM010007|VMEX|20220701|42300000|35.9006|0|0
MX1BVM010007|VMEX|20220704|42300000|36.0724|0|0
MX1BVM010007|VMEX|20220705|42300000|36.3096|0|0
MX1BVM010007|VMEX|20220706|42300000|35.9375|500000|0
MX1BVM010007|VMEX|20220707|42800000|36.1448|0|0
MX1BVM010007|VMEX|20220708|42800000|35.8654|0|200000
MX1BVM010007|VMEX|20220711|42600000|36.0332|3200000|0
MX1BVM010007|VMEX|20220712|45800000|35.896|0|0
MX1BVM010007|VMEX|20220713|45800000|36.0826|100000|0
MX1BVM010007|VMEX|20220714|45900000|35.8918|0|0
MX1BVM010007|VMEX|20220715|45900000|35.3921|0|0
MX1BVM010007|VMEX|20220718|45900000|35.6176|0|0
MX1BVM010007|VMEX|20220719|45900000|35.5251|0|0
MX1BVM010007|VMEX|20220720|45900000|35.7883|0|0
MX1BVM010007|VMEX|20220721|45900000|35.6881|0|0
MX1BVM010007|VMEX|20220722|45900000|35.9315|300000|0
MX1BVM010007|VMEX|20220725|46200000|35.7834|0|0
MX1BVM010007|VMEX|20220726|46200000|35.7473|0|0
MX1BVM010007|VMEX|20220727|46200000|35.3557|0|0
MX1BVM010007|VMEX|20220728|46200000|35.4897|0|0
MX1BVM010007|VMEX|20220729|46200000|36.4243|300000|0
MX1BVM010007|VMEX|20220801|46500000|36.4074|0|0
MX1BVM010007|VMEX|20220802|46500000|35.8556|0|0
MX1BVM010007|VMEX|20220803|46500000|35.5003|400000|0
MX1BVM010007|VMEX|20220804|46900000|35.57|0|0
MX1BVM010007|VMEX|20220805|46900000|35.5103|0|0
MX1BVM010007|VMEX|20220808|46900000|35.3557|0|100000
MX1BVM010007|VMEX|20220809|46800000|35.8516|0|100000
MX1BVM010007|VMEX|20220810|46700000|35.8068|0|0
MX1BVM010007|VMEX|20220811|46700000|36.2353|0|400000
MX1BVM010007|VMEX|20220812|46300000|36.6988|0|0
MX1BVM010007|VMEX|20220815|46300000|36.9898|0|0
MX1BVM010007|VMEX|20220816|46300000|36.8299|0|0
MX1BVM010007|VMEX|20220817|46300000|36.9501|0|300000
MX1BVM010007|VMEX|20220818|46000000|36.88|0|0
MX1BVM010007|VMEX|20220819|46000000|36.8453|0|0
MX1BVM010007|VMEX|20220822|46000000|36.6659|0|0
MX1BVM010007|VMEX|20220823|46000000|36.3606|0|0
MX1BVM010007|VMEX|20220824|46000000|36.2859|0|0
MX1BVM010007|VMEX|20220825|46000000|35.9043|0|0
MX1BVM010007|VMEX|20220826|46000000|36.2727|0|0
MX1BVM010007|VMEX|20220829|46000000|35.9221|0|200000
MX1BVM010007|VMEX|20220830|45800000|35.2043|0|0
MX1BVM010007|VMEX|20220831|45800000|34.9152|0|0
MX1BVM010007|VMEX|20220901|45800000|34.1882|0|100000
MX1BVM010007|VMEX|20220902|45700000|34.5149|0|0
MX1BVM010007|VMEX|20220905|45700000|34.9094|0|0
MX1BVM010007|VMEX|20220906|45700000|35.0141|0|0
MX1BVM010007|VMEX|20220907|45700000|34.9089|0|0
MX1BVM010007|VMEX|20220908|45700000|35.0442|0|0
MX1BVM010007|VMEX|20220909|45700000|35.1887|0|0
MX1BVM010007|VMEX|20220912|45700000|35.7525|0|0
MX1BVM010007|VMEX|20220913|45700000|36.3643|0|0
MX1BVM010007|VMEX|20220914|45700000|35.7787|0|0
MX1BVM010007|VMEX|20220915|45700000|35.5937|0|0
MX1BVM010007|VMEX|20220919|45700000|35.6579|0|0
MX1BVM010007|VMEX|20220920|45700000|35.659|0|0
MX1BVM010007|VMEX|20220921|45700000|35.935|0|0
MX1BVM010007|VMEX|20220922|45700000|35.9367|0|600000
MX1BVM010007|VMEX|20220923|45100000|35.488|0|0
MX1BVM010007|VMEX|20220926|45100000|34.7861|0|0
MX1BVM010007|VMEX|20220927|45100000|34.325|400000|0
MX1BVM010007|VMEX|20220928|45500000|34.469|0|100000
MX1BVM010007|VMEX|20220929|45400000|34.799|0|0
MX1BVM010007|VMEX|20220930|45400000|34.498|0|200000
MX1BVM010007|VMEX|20221003|45200000|34.0961|2200000|0
MX1BVM010007|VMEX|20221004|47400000|34.6749|500000|0
MX1BVM010007|VMEX|20221005|47900000|35.0971|100000|0
MX1BVM010007|VMEX|20221006|48000000|34.9124|0|0
MX1BVM010007|VMEX|20221007|48000000|35.2667|0|0
MX1BVM010007|VMEX|20221010|48000000|34.9008|0|0
MX1BVM010007|VMEX|20221011|48000000|34.6886|0|0
MX1BVM010007|VMEX|20221012|48000000|34.9778|0|0
MX1BVM010007|VMEX|20221013|48000000|34.8858|0|0
MX1BVM010007|VMEX|20221014|48000000|34.9552|100000|0
MX1BVM010007|VMEX|20221017|48100000|34.6996|0|400000
MX1BVM010007|VMEX|20221018|47700000|35.3444|0|0
MX1BVM010007|VMEX|20221019|47700000|35.3905|200000|0
MX1BVM010007|VMEX|20221020|47900000|35.3767|0|0
MX1BVM010007|VMEX|20221021|47900000|35.4468|0|0
MX1BVM010007|VMEX|20221024|47900000|36.0489|0|0
MX1BVM010007|VMEX|20221025|47900000|36.5416|0|0
MX1BVM010007|VMEX|20221026|47900000|37.1974|0|0
MX1BVM010007|VMEX|20221027|47900000|37.7097|0|0
MX1BVM010007|VMEX|20221028|47900000|37.411|400000|0
MX1BVM010007|VMEX|20221031|48300000|37.5823|0|0
MX1BVM010007|VMEX|20221101|48300000|38.2129|0|0
MX1BVM010007|VMEX|20221103|48300000|38.921|0|0
MX1BVM010007|VMEX|20221104|48300000|38.526|0|0
MX1BVM010007|VMEX|20221107|48300000|39.2692|0|900000
MX1BVM010007|VMEX|20221108|47400000|38.9917|0|0
MX1BVM010007|VMEX|20221108|48300000|38.9917|0|0
MX1BVM010007|VMEX|20221109|47400000|39.0597|0|0
MX1BVM010007|VMEX|20221110|47400000|38.7909|0|4000000
MX1BVM010007|VMEX|20221111|43400000|39.1228|500000|0
MX1BVM010007|VMEX|20221114|43900000|39.7726|0|0
MX1BVM010007|VMEX|20221115|43900000|39.6537|0|0
MX1BVM010007|VMEX|20221116|43900000|39.6243|0|0
MX1BVM010007|VMEX|20221117|43900000|39.4794|0|0
MX1BVM010007|VMEX|20221118|43900000|39.4271|0|0
MX1BVM010007|VMEX|20221122|43900000|39.59|0|0
MX1BVM010007|VMEX|20221123|43900000|39.7369|0|0
MX1BVM010007|VMEX|20221124|43900000|39.9439|0|0
MX1BVM010007|VMEX|20221125|43900000|39.9638|0|0
MX1BVM010007|VMEX|20221128|43900000|39.7768|0|0
MX1BVM010007|VMEX|20221129|43900000|39.2827|0|0
MX1BVM010007|VMEX|20221130|43900000|38.5723|0|0
MX1BVM010007|VMEX|20221201|43900000|39.6406|100000|0
MX1BVM010007|VMEX|20221202|44000000|39.4974|0|0
MX1BVM010007|VMEX|20221205|44000000|39.3055|0|0
MX1BVM010007|VMEX|20221206|44000000|38.988|0|0
MX1BVM010007|VMEX|20221207|44000000|39.3034|0|0
MX1BVM010007|VMEX|20221208|44000000|39.1097|0|0
MX1BVM010007|VMEX|20221209|44000000|39.384|0|0
MX1BVM010007|VMEX|20221213|44000000|38.9094|600000|0
MX1BVM010007|VMEX|20221214|44600000|38.8172|0|0
MX1BVM010007|VMEX|20221215|44600000|38.6444|300000|0
MX1BVM010007|VMEX|20221216|44900000|38.1243|0|0
MX1BVM010007|VMEX|20221219|44900000|38.3446|0|0
MX1BVM010007|VMEX|20221220|44900000|38.6174|100000|0
MX1BVM010007|VMEX|20221221|45000000|38.7399|0|0
MX1BVM010007|VMEX|20221222|45000000|38.9456|0|0
MX1BVM010007|VMEX|20221223|45000000|38.7009|0|0
MX1BVM010007|VMEX|20221226|45000000|39.1059|0|0
MX1BVM010007|VMEX|20221227|45000000|38.9026|0|0
MX1BVM010007|VMEX|20221228|45000000|39.0164|0|0
MX1BVM010007|VMEX|20221229|45000000|38.394|0|0
MX1BVM010007|VMEX|20221230|45000000|38.2929|0|0
MX1BVM010007|VMEX|20230102|45000000|37.5094|0|0
MX1BVM010007|VMEX|20230103|45000000|37.9486|0|0
MX1BVM010007|VMEX|20230104|45000000|37.9624|0|400000
MX1BVM010007|VMEX|20230105|44600000|38.7762|0|0
MX1BVM010007|VMEX|20230106|44600000|39.2947|0|0
MX1BVM010007|VMEX|20230109|44600000|39.9819|0|0
MX1BVM010007|VMEX|20230110|44600000|40.4234|0|0
MX1BVM010007|VMEX|20230111|44600000|40.4802|0|0
MX1BVM010007|VMEX|20230112|44600000|41.128|0|1000000
MX1BVM010007|VMEX|20230113|43600000|41.4547|0|0
MX1BVM010007|VMEX|20230116|43600000|41.4488|0|0
MX1BVM010007|VMEX|20230117|43600000|41.5341|0|0
MX1BVM010007|VMEX|20230118|43600000|41.1635|0|0
MX1BVM010007|VMEX|20230119|43600000|41.1936|0|0
MX1BVM010007|VMEX|20230120|43600000|41.3176|0|600000
MX1BVM010007|VMEX|20230123|43000000|41.7169|600000|0
MX1BVM010007|VMEX|20230124|43600000|42.0381|0|0
MX1BVM010007|VMEX|20230125|43600000|42.4299|300000|0
MX1BVM010007|VMEX|20230126|43900000|42.4419|300000|0
MX1BVM010007|VMEX|20230127|44200000|42.6579|0|0
MX1BVM010007|VMEX|20230130|44200000|42.3664|0|300000
MX1BVM010007|VMEX|20230131|43900000|42.1832|500000|0
MX1BVM010007|VMEX|20230201|44400000|42.178|500000|0
MX1BVM010007|VMEX|20230202|44900000|42.5423|0|0
MX1BVM010007|VMEX|20230203|44900000|41.6439|0|0
MX1BVM010007|VMEX|20230207|44900000|41.7828|0|1000000
MX1BVM010007|VMEX|20230208|43900000|41.1979|0|0
MX1BVM010007|VMEX|20230209|43900000|41.078|300000|0
MX1BVM010007|VMEX|20230210|44200000|40.8082|0|0
MX1BVM010007|VMEX|20230213|44200000|40.6025|0|700000
MX1BVM010007|VMEX|20230214|43500000|41.0669|0|0
MX1BVM010007|VMEX|20230215|43500000|40.7912|0|100000
MX1BVM010007|VMEX|20230216|43400000|41.3139|0|0
MX1BVM010007|VMEX|20230217|43400000|41.7106|100000|0
MX1BVM010007|VMEX|20230220|43500000|41.5331|0|0
MX1BVM010007|VMEX|20230221|43500000|41.6659|0|0
MX1BVM010007|VMEX|20230222|43500000|41.1141|0|0
MX1BVM010007|VMEX|20230223|43500000|41.0469|0|700000
MX1BVM010007|VMEX|20230224|42800000|40.9608|0|0
MX1BVM010007|VMEX|20230227|42800000|40.7009|0|0
MX1BVM010007|VMEX|20230228|42800000|40.9516|0|0
MX1BVM010007|VMEX|20230301|42800000|40.7749|0|0
MX1BVM010007|VMEX|20230302|42800000|41.3068|0|0
MX1BVM010007|VMEX|20230303|42800000|41.185|0|0
MX1BVM010007|VMEX|20230306|42800000|41.7889|1000000|0
MX1BVM010007|VMEX|20230307|43800000|41.6274|0|1000000
MX1BVM010007|VMEX|20230308|42800000|40.9732|0|0
MX1BVM010007|VMEX|20230309|42800000|41.2509|0|0
MX1BVM010007|VMEX|20230310|42800000|41.3395|0|0
MX1BVM010007|VMEX|20230313|42800000|40.7911|0|0
MX1BVM010007|VMEX|20230314|42800000|40.9226|800000|0
MX1BVM010007|VMEX|20230315|43600000|40.659|0|0
MX1BVM010007|VMEX|20230316|43600000|40.1921|0|100000
MX1BVM010007|VMEX|20230317|43500000|40.5006|0|0
MX1BVM010007|VMEX|20230321|43500000|40.0263|0|0
MX1BVM010007|VMEX|20230322|43500000|40.5668|200000|0
MX1BVM010007|VMEX|20230323|43700000|40.4888|0|0
MX1BVM010007|VMEX|20230324|43700000|40.713|0|0
MX1BVM010007|VMEX|20230327|43700000|40.6822|0|0
MX1BVM010007|VMEX|20230328|43700000|40.7231|500000|0
MX1BVM010007|VMEX|20230329|44200000|40.9859|0|400000
MX1BVM010007|VMEX|20230330|43800000|41.4913|0|0
MX1BVM010007|VMEX|20230331|43800000|41.7151|100000|500000
MX1BVM010007|VMEX|20230403|43400000|41.4943|200000|0
MX1BVM010007|VMEX|20230404|43600000|41.4635|0|0
MX1BVM010007|VMEX|20230405|43600000|41.709|14400000|0
MX1BVM010007|VMEX|20230410|58000000|41.2604|100000|0
MX1BVM010007|VMEX|20230411|58100000|41.688|0|0
MX1BVM010007|VMEX|20230412|58100000|42.0396|0|0
MX1BVM010007|VMEX|20230413|58100000|41.8242|0|0
MX1BVM010007|VMEX|20230414|58100000|42.1103|0|0
MX1BVM010007|VMEX|20230417|58100000|41.9327|300000|0
MX1BVM010007|VMEX|20230418|58400000|42.1965|0|0
MX1BVM010007|VMEX|20230419|58400000|41.9157|100000|0
MX1BVM010007|VMEX|20230420|58500000|41.8197|0|0
MX1BVM010007|VMEX|20230421|58500000|41.8522|0|0
MX1BVM010007|VMEX|20230424|58500000|41.7594|0|0
MX1BVM010007|VMEX|20230425|58500000|42.1569|100000|0
MX1BVM010007|VMEX|20230426|58600000|41.8627|0|0
MX1BVM010007|VMEX|20230427|58600000|41.5695|100000|100000
MX1BVM010007|VMEX|20230428|58600000|41.8983|0|100000
MX1BVM010007|VMEX|20230502|58500000|42.469|14200000|0
MX1BVM010007|VMEX|20230503|72700000|42.4914|0|0
MX1BVM010007|VMEX|20230504|72700000|42.319|0|400000
MX1BVM010007|VMEX|20230505|72300000|42.1665|0|0
MX1BVM010007|VMEX|20230508|72300000|42.3747|0|0
MX1BVM010007|VMEX|20230509|72300000|42.4394|0|0
MX1BVM010007|VMEX|20230510|72300000|42.735|0|0
MX1BVM010007|VMEX|20230511|72300000|42.8609|0|0
MX1BVM010007|VMEX|20230512|72300000|42.4865|0|0
MX1BVM010007|VMEX|20230515|72300000|42.4063|0|0
MX1BVM010007|VMEX|20230516|72300000|42.6734|0|300000
MX1BVM010007|VMEX|20230517|72000000|42.6129|0|400000
MX1BVM010007|VMEX|20230518|71600000|42.5113|300000|0
MX1BVM010007|VMEX|20230519|71900000|42.6614|0|0
MX1BVM010007|VMEX|20230522|71900000|41.8904|0|800000
MX1BVM010007|VMEX|20230523|71100000|41.2901|0|0
MX1BVM010007|VMEX|20230524|71100000|41.0731|0|0
MX1BVM010007|VMEX|20230525|71100000|41.2978|1000000|0
MX1BVM010007|VMEX|20230526|72100000|41.6394|100000|0
MX1BVM010007|VMEX|20230529|72200000|41.8997|0|0
MX1BVM010007|VMEX|20230530|72200000|42.0809|0|0
MX1BVM010007|VMEX|20230531|72200000|41.3837|0|600000
MX1BVM010007|VMEX|20230601|71600000|40.951|400000|0
MX1BVM010007|VMEX|20230602|72000000|40.9084|0|0
MX1BVM010007|VMEX|20230605|72000000|41.2619|0|0
MX1BVM010007|VMEX|20230606|72000000|41.4717|0|0
MX1BVM010007|VMEX|20230607|72000000|42.1605|4100000|0
MX1BVM010007|VMEX|20230608|76100000|42.0042|0|0
MX1BVM010007|VMEX|20230609|76100000|42.3294|0|0
MX1BVM010007|VMEX|20230612|76100000|42.4672|0|600000
MX1BVM010007|VMEX|20230613|75500000|42.2635|0|0
MX1BVM010007|VMEX|20230614|75500000|42.4712|300000|0
MX1BVM010007|VMEX|20230615|75800000|42.923|0|0
MX1BVM010007|VMEX|20230616|75800000|43.0305|100000|0
MX1BVM010007|VMEX|20230619|75900000|42.6279|0|0
MX1BVM010007|VMEX|20230620|75900000|42.6912|0|0
MX1BVM010007|VMEX|20230621|75900000|42.2935|0|0
MX1BVM010007|VMEX|20230622|75900000|42.0484|0|0
MX1BVM010007|VMEX|20230623|75900000|41.6434|300000|0
MX1BVM010007|VMEX|20230626|76200000|41.467|0|0
MX1BVM010007|VMEX|20230627|76200000|41.4425|0|0
MX1BVM010007|VMEX|20230628|76200000|41.9173|0|0
MX1BVM010007|VMEX|20230629|76200000|41.6009|0|0
MX1BVM010007|VMEX|20230630|76200000|41.7323|200000|0
MX1BVM010007|VMEX|20230703|76200000|41.6586|0|0
MX1BVM010007|VMEX|20230704|76200000|42.2972|0|0
MX1BVM010007|VMEX|20230705|76200000|41.9605|0|0
MX1BVM010007|VMEX|20230705|76400000|41.9605|0|0
MX1BVM010007|VMEX|20230706|76400000|42.0345|0|0
MX1BVM010007|VMEX|20230707|76400000|41.5564|400000|0
MX1BVM010007|VMEX|20230710|76800000|41.9303|0|0
MX1BVM010007|VMEX|20230711|76800000|41.7185|0|0
MX1BVM010007|VMEX|20230712|76800000|42.1451|0|0
MX1BVM010007|VMEX|20230713|76800000|41.9745|0|0
MX1BVM010007|VMEX|20230714|76800000|42.2607|0|0
MX1BVM010007|VMEX|20230717|76800000|41.8968|0|0
MX1BVM010007|VMEX|20230718|76800000|41.7716|0|0
MX1BVM010007|VMEX|20230719|76800000|42.085|500000|100000
MX1BVM010007|VMEX|20230720|77200000|41.8524|0|0
MX1BVM010007|VMEX|20230721|77200000|41.7041|0|0
