03/09/2024|ISHRS|NAFTRAC|MX1BNA060014|1442900000|1400000|0|$52.24|$5224017.44|$75377347064.60
03/10/2019|ISHRS|NAFTRAC|MX1BNA060014|1495200000|2600000|4200000|$42.39|$4238532.79|$63374542425.60
03/10/2022|ISHRS|ESGMEX|MX1BES040009|776700000|100000|450000|$38.86|$1943224.27|$30186045499.50
03/10/2022|ISHRS|NAFTRAC|MX1BNA060014|1187600000|0|3400000|$45.35|$4535448.46|$53862986386.00
03/10/2023|ISHRS|ESGMEX|MX1BES040009|578400000|50000|47600000|$43.52|$2176050.85|$25172556232.80
03/10/2023|ISHRS|NAFTRAC|MX1BNA060014|1309300000|45300000|1500000|$50.14|$5014242.35|$65651475743.20
03/10/2024|ISHRS|ESGMEX|MX1BES040009|164300000|0|0|$46.87|$2343743.05|$7701539662.30
03/10/2024|ISHRS|NAFTRAC|MX1BNA060014|1439800000|1600000|0|$52.29|$5228631.60|$75281837776.80
03/11/2020|ISHRS|ESGMEX|MX1BES040009|422800000|1050000|0|$29.80|$1489881.47|$12598437541.20
03/11/2020|ISHRS|NAFTRAC|MX1BNA060014|1315200000|0|20700000|$37.51|$3751061.72|$49333963478.40
03/11/2021|ISHRS|ESGMEX|MX1BES040009|729500000|50000|0|$42.27|$2113525.81|$30836341422.00
03/11/2021|ISHRS|NAFTRAC|MX1BNA060014|1127100000|600000|300000|$51.97|$5197437.40|$58580316935.40
03/11/2022|ISHRS|ESGMEX|MX1BES040009|759400000|500000|400000|$43.32|$2165921.42|$32896014223.20
03/11/2022|ISHRS|NAFTRAC|MX1BNA060014|1153200000|200000|1100000|$50.15|$5014874.75|$57831535040.40
03/11/2023|ISHRS|ESGMEX|MX1BES040009|536950000|100000|0|$45.21|$2260351.94|$24273919591.00
03/11/2023|ISHRS|NAFTRAC|MX1BNA060014|1345600000|1700000|6500000|$51.11|$5110642.66|$68768808171.20
03/12/2019|ISHRS|NAFTRAC|MX1BNA060014|1563200000|7800000|0|$42.35|$4234695.35|$66196758492.80
03/12/2020|ISHRS|ESGMEX|MX1BES040009|439650000|0|0|$34.92|$1745862.80|$15351371600.40
03/12/2020|ISHRS|NAFTRAC|MX1BNA060014|1224100000|1300000|300000|$44.04|$4403995.05|$53909302795.00
03/12/2021|ISHRS|ESGMEX|MX1BES040009|725650000|50000|4100000|$41.75|$2087554.71|$30296681361.10
03/12/2021|ISHRS|NAFTRAC|MX1BNA060014|1113800000|500000|1300000|$50.91|$5091147.21|$56705197513.60
03/12/2024|ISHRS|ESGMEX|MX1BES040009|163900000|0|0|$45.83|$2291427.27|$7511298525.50
03/12/2024|ISHRS|NAFTRAC|MX1BNA060014|1454300000|6700000|0|$50.89|$5089474.67|$74016230562.10
04/01/2021|ISHRS|ESGMEX|MX1BES040009|466400000|200000|0|$35.50|$1775014.18|$16557332457.60
04/01/2021|ISHRS|NAFTRAC|MX1BNA060014|1192100000|0|1900000|$44.69|$4468646.64|$53270736118.60
04/01/2022|ISHRS|ESGMEX|MX1BES040009|719750000|750000|0|$44.01|$2200576.70|$31677301596.50
04/01/2022|ISHRS|NAFTRAC|MX1BNA060014|1112800000|0|1800000|$53.12|$5312414.56|$59116549668.80
04/01/2023|ISHRS|ESGMEX|MX1BES040009|761600000|13250000|400000|$43.21|$2160350.77|$32906462624.00
04/01/2023|ISHRS|NAFTRAC|MX1BNA060014|1150800000|8500000|0|$50.11|$5010639.01|$57662433612.00
04/01/2024|ISHRS|ESGMEX|MX1BES040009|484600000|0|1900000|$48.96|$2448095.29|$23726939647.60
04/01/2024|ISHRS|NAFTRAC|MX1BNA060014|1361600000|5800000|200000|$55.13|$5513387.96|$75070291008.00
04/02/2020|ISHRS|NAFTRAC|MX1BNA060014|1649400000|1300000|1800000|$44.99|$4499448.91|$74213910156.60
04/02/2021|ISHRS|ESGMEX|MX1BES040009|473450000|6050000|0|$34.99|$1749509.69|$16566107349.30
04/02/2021|ISHRS|NAFTRAC|MX1BNA060014|1234000000|5400000|0|$44.15|$4414829.30|$54478993562.00
