DATE,BIVA VALUE,BIVA VOLUME,BIVA TRADES,BMV VALUE,BMV VOLUME,BMV TRADES,BIVA VALUE MARKET SHARE,BIVA VOLUME MARKET SHARE,BIVA TRADES MARKET SHARE,BMV VALUE MARKET SHARE,BMV VOLUME MARKET SHARE,BMV TRADES MARKET SHARE
05/05/2022,"1,166,195,854.18","10,679,729","30,304","25,059,109,011.10","303,122,561","423,789",4.45,3.40,6.67,95.55,96.60,93.33
06/05/2022,"1,078,155,191.79","10,448,211","30,805","15,270,857,595.24","274,632,024","380,207",6.59,3.67,7.49,93.41,96.33,92.51
09/05/2022,"2,524,852,013.59","8,389,602","35,921","20,915,015,307.98","212,297,882","416,698",10.77,3.80,7.94,89.23,96.20,92.06
10/05/2022,"1,389,282,009.09","17,930,186","50,427","30,277,017,434.65","356,864,388","554,313",4.39,4.78,8.34,95.61,95.22,91.66
11/05/2022,"1,224,019,369.10","15,293,813","41,302","21,111,737,925.81","312,268,597","450,630",5.48,4.67,8.40,94.52,95.33,91.60
12/05/2022,"4,770,563,339.91","18,209,878","49,126","20,225,186,071.85","329,295,958","513,035",19.09,5.24,8.74,80.91,94.76,91.26
13/05/2022,"888,240,450.74","12,217,752","45,223","25,392,887,995.95","280,269,399","561,183",3.38,4.18,7.46,96.62,95.82,92.54
16/05/2022,"652,304,821.58","9,237,166","36,769","19,021,316,979.94","261,295,074","487,664",3.32,3.41,7.01,96.68,96.59,92.99
17/05/2022,"2,526,392,802.21","13,720,220","43,471","20,557,769,016.03","285,091,135","525,835",10.94,4.59,7.64,89.06,95.41,92.36
18/05/2022,"1,586,266,285.71","16,235,079","46,425","22,416,353,338.86","381,827,723","543,877",6.61,4.08,7.86,93.39,95.92,92.14
19/05/2022,"2,864,642,912.15","13,814,254","38,898","20,089,854,775.46","317,365,688","448,873",12.48,4.17,7.97,87.52,95.83,92.03
20/05/2022,"1,193,577,302.03","12,187,697","36,725","21,859,647,180.66","257,326,844","464,308",5.18,4.52,7.33,94.82,95.48,92.67
23/05/2022,"670,324,777.30","7,267,726","37,743","16,369,383,488.91","184,660,681","421,258",3.93,3.79,8.22,96.07,96.21,91.78
24/05/2022,"732,265,068.53","5,882,226","34,340","17,992,840,910.81","298,604,350","437,599",3.91,1.93,7.28,96.09,98.07,92.72
25/05/2022,"1,067,245,414.82","10,578,378","30,825","21,016,224,580.24","332,594,671","443,869",4.83,3.08,6.49,95.17,96.92,93.51
26/05/2022,"866,512,123.57","9,727,982","28,929","13,667,336,518.01","244,598,488","427,313",5.96,3.82,6.34,94.04,96.18,93.66
27/05/2022,"1,708,903,492.39","8,566,150","33,078","23,621,950,950.99","220,191,729","474,320",6.75,3.74,6.52,93.25,96.26,93.48
30/05/2022,"198,840,680.43","4,041,537","14,800","4,259,574,178.86","107,330,351","239,151",4.46,3.63,5.83,95.54,96.37,94.17
31/05/2022,"2,688,446,071.74","29,373,690","49,718","63,680,663,263.70","1,475,009,865","929,750",4.05,1.95,5.08,95.95,98.05,94.92
01/06/2022,"1,242,543,697.54","9,688,155","30,351","14,952,068,274.95","210,564,594","392,985",7.67,4.40,7.17,92.33,95.60,92.83
02/06/2022,"716,211,485.72","11,118,506","34,462","11,574,961,609.61","240,411,904","415,611",5.83,4.42,7.66,94.17,95.58,92.34
03/06/2022,"661,112,613.08","6,906,607","23,871","9,120,228,891.81","180,402,587","375,390",6.76,3.69,5.98,93.24,96.31,94.02
06/06/2022,"1,013,030,591.45","6,670,279","25,473","14,883,698,920.88","150,867,050","347,931",6.37,4.23,6.82,93.63,95.77,93.18
07/06/2022,"2,714,319,085.40","8,648,295","20,866","12,969,179,687.75","172,438,867","337,893",17.31,4.78,5.82,82.69,95.22,94.18
08/06/2022,"943,337,086.62","8,048,067","34,619","17,707,616,042.48","215,669,632","418,240",5.06,3.60,7.64,94.94,96.40,92.36
09/06/2022,"938,639,155.39","6,503,041","25,894","15,023,591,477.39","265,037,400","335,287",5.88,2.39,7.17,94.12,97.61,92.83
10/06/2022,"997,269,149.43","6,931,052","18,341","19,555,189,025.22","199,636,157","305,959",4.85,3.36,5.66,95.15,96.64,94.34
13/06/2022,"3,266,562,790.89","17,719,256","43,529","24,857,440,979.74","313,985,765","463,153",11.61,5.34,8.59,88.39,94.66,91.41
14/06/2022,"2,735,990,178.76","13,154,014","52,124","26,570,606,786.60","255,143,424","540,903",9.34,4.90,8.79,90.66,95.10,91.21
15/06/2022,"3,242,337,823.36","15,218,459","34,742","16,445,399,665.93","255,962,224","404,081",16.47,5.61,7.92,83.53,94.39,92.08
16/06/2022,"2,045,341,392.07","14,553,998","37,459","18,217,065,437.27","272,845,222","431,804",10.09,5.06,7.98,89.91,94.94,92.02
17/06/2022,"2,244,137,815.48","37,052,101","53,843","30,401,958,887.42","824,341,545","563,174",6.87,4.30,8.73,93.13,95.70,91.27
20/06/2022,"85,538,657.41","2,377,635","9,619","9,042,401,593.26","90,213,078","132,387",0.94,2.57,6.77,99.06,97.43,93.23
21/06/2022,"2,061,044,630.22","13,429,264","33,263","14,686,127,328.42","201,275,236","331,353",12.31,6.25,9.12,87.69,93.75,90.88
22/06/2022,"1,242,431,359.46","9,858,403","33,981","17,326,037,175.36","202,489,884","353,886",6.69,4.64,8.76,93.31,95.36,91.24
23/06/2022,"1,136,954,000.49","6,901,201","32,363","18,270,145,017.51","207,608,441","375,133",5.86,3.22,7.94,94.14,96.78,92.06
24/06/2022,"997,020,450.05","10,081,129","38,032","21,199,014,321.60","243,773,662","425,350",4.49,3.97,8.21,95.51,96.03,91.79
27/06/2022,"1,181,579,815.61","6,633,048","24,494","16,785,471,941.12","176,983,728","288,215",6.58,3.61,7.83,93.42,96.39,92.17
28/06/2022,"775,156,556.85","8,213,561","31,676","21,665,144,400.94","241,274,378","359,368",3.45,3.29,8.10,96.55,96.71,91.90
29/06/2022,"2,960,801,252.33","17,576,659","34,455","19,380,407,592.93","261,011,244","393,864",13.25,6.31,8.04,86.75,93.69,91.96
30/06/2022,"1,138,528,698.44","13,378,843","48,332","18,668,563,490.92","291,641,323","436,811",5.75,4.39,9.96,94.25,95.61,90.04
01/07/2022,"1,275,733,984.39","7,640,969","31,472","17,070,020,607.22","164,996,665","305,186",6.95,4.43,9.35,93.05,95.57,90.65
04/07/2022,"82,114,724.72","1,943,868","6,301","2,619,500,509.70","61,276,976","111,190",3.04,3.07,5.36,96.96,96.93,94.64
05/07/2022,"1,082,931,739.79","9,496,864","39,058","23,105,331,926.90","194,591,584","335,244",4.48,4.65,10.43,95.52,95.35,89.57
06/07/2022,"1,891,304,866.84","8,283,321","30,749","19,916,666,162.17","329,913,524","337,197",8.67,2.45,8.36,91.33,97.55,91.64
07/07/2022,"1,432,861,115.15","8,999,720","30,600","16,028,671,969.62","253,522,066","382,193",8.21,3.43,7.41,91.79,96.57,92.59
08/07/2022,"705,618,736.27","8,764,504","27,560","13,978,545,721.19","160,869,502","293,276",4.81,5.17,8.59,95.19,94.83,91.41
11/07/2022,"965,389,697.08","4,880,390","16,288","15,244,684,760.58","122,268,683","234,899",5.96,3.84,6.48,94.04,96.16,93.52
12/07/2022,"1,217,462,903.81","9,577,197","27,430","22,051,776,268.62","201,471,187","370,096",5.23,4.54,6.90,94.77,95.46,93.10
13/07/2022,"721,000,849.78","11,658,994","37,935","16,149,597,443.38","243,335,720","369,938",4.27,4.57,9.30,95.73,95.43,90.70
14/07/2022,"1,777,488,753.77","9,254,666","34,204","14,705,695,743.95","192,003,656","349,767",10.78,4.60,8.91,89.22,95.40,91.09
15/07/2022,"948,798,429.62","6,070,792","18,826","10,188,256,023.75","116,177,238","227,835",8.52,4.97,7.63,91.48,95.03,92.37
18/07/2022,"740,798,858.09","5,411,298","20,511","10,787,159,992.84","109,703,639","285,637",6.43,4.70,6.70,93.57,95.30,93.30
19/07/2022,"907,456,622.69","5,590,868","21,609","18,375,963,172.91","163,321,949","309,499",4.71,3.31,6.53,95.29,96.69,93.47
20/07/2022,"1,349,415,348.91","7,386,837","27,843","19,816,589,130.33","163,434,901","328,248",6.38,4.32,7.82,93.62,95.68,92.18
21/07/2022,"1,474,147,506.51","6,921,709","29,277","25,100,917,080.55","209,610,675","319,775",5.55,3.20,8.39,94.45,96.80,91.61
22/07/2022,"879,080,204.67","5,302,743","21,629","17,684,570,595.50","158,653,911","270,208",4.74,3.23,7.41,95.26,96.77,92.59
25/07/2022,"965,235,259.27","5,481,216","18,727","13,613,453,628.78","145,540,582","232,668",6.62,3.63,7.45,93.38,96.37,92.55
26/07/2022,"1,139,238,973.42","7,548,789","26,400","18,624,935,451.58","257,042,650","334,423",5.76,2.85,7.32,94.24,97.15,92.68
27/07/2022,"698,709,679.30","10,006,831","29,781","19,880,130,295.67","225,408,897","408,418",3.40,4.25,6.80,96.60,95.75,93.20
28/07/2022,"1,027,667,365.26","9,823,083","35,525","21,315,587,767.59","243,453,543","320,158",4.60,3.88,9.99,95.40,96.12,90.01
29/07/2022,"1,250,910,150.25","10,509,004","38,318","24,428,862,618.83","296,573,706","373,491",4.87,3.42,9.30,95.13,96.58,90.70
01/08/2022,"1,334,412,570.36","6,957,476","29,914","17,651,526,341.70","186,669,761","383,296",7.03,3.59,7.24,92.97,96.41,92.76
02/08/2022,"2,231,178,737.86","12,591,803","41,816","23,033,657,849.91","238,779,274","435,121",8.83,5.01,8.77,91.17,94.99,91.23
03/08/2022,"1,273,876,720.32","8,167,702","33,709","16,787,968,593.22","217,277,137","380,528",7.05,3.62,8.14,92.95,96.38,91.86
04/08/2022,"6,504,342,631.83","16,495,089","34,424","15,282,828,310.67","233,833,716","449,480",29.85,6.59,7.11,70.15,93.41,92.89
05/08/2022,"1,037,721,794.71","11,501,518","27,552","14,728,344,652.10","191,822,290","335,265",6.58,5.66,7.59,93.42,94.34,92.41
08/08/2022,"2,627,590,726.67","9,685,383","31,084","15,112,267,569.77","206,837,533","351,821",14.81,4.47,8.12,85.19,95.53,91.88
09/08/2022,"3,811,010,230.08","9,549,777","30,480","18,739,678,080.06","188,590,438","380,935",16.90,4.82,7.41,83.10,95.18,92.59
10/08/2022,"4,569,052,516.55","13,683,433","34,127","25,389,465,743.49","260,440,942","439,585",15.25,4.99,7.20,84.75,95.01,92.80
11/08/2022,"1,314,106,133.38","12,346,937","34,336","19,948,811,362.21","270,318,630","440,050",6.18,4.37,7.24,93.82,95.63,92.76
12/08/2022,"5,679,842,016.09","11,659,021","22,271","17,633,163,747.44","175,850,722","379,181",24.36,6.22,5.55,75.64,93.78,94.45
15/08/2022,"1,145,625,884.27","7,566,184","30,477","11,441,390,586.62","126,342,266","314,328",9.10,5.65,8.84,90.90,94.35,91.16
16/08/2022,"1,264,494,620.62","8,784,233","30,897","13,442,055,892.46","191,405,077","332,533",8.60,4.39,8.50,91.40,95.61,91.50
17/08/2022,"1,336,239,497.98","7,765,844","22,828","13,593,994,242.30","158,446,855","304,992",8.95,4.67,6.96,91.05,95.33,93.04
18/08/2022,"2,982,389,494.21","9,292,253","26,257","11,589,533,207.20","135,514,232","271,782",20.47,6.42,8.81,79.53,93.58,91.19
19/08/2022,"3,151,295,585.48","7,804,692","22,332","11,522,936,412.45","118,042,628","247,971",21.48,6.20,8.26,78.52,93.80,91.74
22/08/2022,"2,169,530,703.92","19,431,628","51,709","13,126,500,981.34","152,908,242","326,988",14.18,11.28,13.65,85.82,88.72,86.35
23/08/2022,"1,503,377,713.23","16,735,496","55,119","11,303,932,856.81","161,334,700","299,915",11.74,9.40,15.52,88.26,90.60,84.48
24/08/2022,"4,165,463,719.15","18,117,018","50,187","11,153,859,666.38","141,165,997","284,609",27.19,11.37,14.99,72.81,88.63,85.01
25/08/2022,"2,152,345,259.49","16,181,457","52,874","12,019,558,625.77","145,430,731","279,802",15.19,10.01,15.89,84.81,89.99,84.11
26/08/2022,"2,629,509,264.98","20,816,792","58,526","12,587,072,355.17","164,308,060","294,137",17.28,11.24,16.60,82.72,88.76,83.40
29/08/2022,"3,615,398,785.10","23,847,457","75,424","15,486,702,552.91","253,210,029","351,279",18.93,8.61,17.68,81.07,91.39,82.32
30/08/2022,"3,240,965,072.38","22,968,030","73,232","13,387,633,926.80","196,041,574","378,764",19.49,10.49,16.20,80.51,89.51,83.80
31/08/2022,"11,278,715,406.31","51,116,449","105,741","26,272,003,490.12","604,328,546","565,621",30.04,7.80,15.75,69.96,92.20,84.25
01/09/2022,"5,432,356,430.05","33,838,773","91,106","16,690,052,715.89","213,579,109","428,350",24.56,13.68,17.54,75.44,86.32,82.46
02/09/2022,"1,805,899,218.98","23,152,566","74,152","11,426,628,566.76","164,160,069","326,157",13.65,12.36,18.52,86.35,87.64,81.48
05/09/2022,"115,321,012.96","3,001,273","13,614","960,774,015.95","25,550,215","73,138",10.72,10.51,15.69,89.28,89.49,84.31
06/09/2022,"1,764,374,348.40","21,589,412","76,396","12,143,782,922.15","179,746,539","337,356",12.69,10.72,18.46,87.31,89.28,81.54
07/09/2022,"4,579,350,203.71","35,145,756","111,037","11,235,511,146.79","197,607,571","438,522",28.96,15.10,20.20,71.04,84.90,79.80
08/09/2022,"1,563,351,093.79","22,267,902","75,490","9,659,845,993.70","153,359,345","312,302",13.93,12.68,19.47,86.07,87.32,80.53
09/09/2022,"3,211,891,567.93","21,532,027","73,683","12,198,979,973.89","128,432,586","308,538",20.84,14.36,19.28,79.16,85.64,80.72
12/09/2022,"2,040,080,785.46","23,025,791","83,230","14,394,101,043.54","150,775,697","334,137",12.41,13.25,19.94,87.59,86.75,80.06
13/09/2022,"4,237,824,708.28","29,219,460","78,619","15,586,584,973.42","221,588,246","401,051",21.38,11.65,16.39,78.62,88.35,83.61
14/09/2022,"5,502,151,850.30","38,327,694","81,555","11,906,519,400.79","205,615,012","375,490",31.61,15.71,17.84,68.39,84.29,82.16
15/09/2022,"2,909,718,462.12","58,396,079","100,583","35,837,462,660.44","884,136,947","514,500",7.51,6.20,16.35,92.49,93.80,83.65
19/09/2022,"2,324,273,638.83","32,588,743","97,124","16,729,455,858.48","250,341,638","445,259",12.20,11.52,17.91,87.80,88.48,82.09
20/09/2022,"2,730,837,069.68","45,813,070","102,907","15,030,560,571.40","277,353,344","370,820",15.38,14.18,21.72,84.62,85.82,78.28
21/09/2022,"4,800,934,459.48","31,831,614","79,348","17,455,737,870.66","234,916,890","389,764",21.57,11.93,16.91,78.43,88.07,83.09
22/09/2022,"1,509,407,610.12","28,010,674","85,852","16,853,946,844.05","181,809,851","359,403",8.22,13.35,19.28,91.78,86.65,80.72
23/09/2022,"2,773,807,503.69","25,970,502","83,041","18,840,204,731.37","184,254,308","311,546",12.83,12.35,21.05,87.17,87.65,78.95
26/09/2022,"5,825,912,883.67","21,730,355","65,593","12,959,318,218.05","149,504,156","273,584",31.01,12.69,19.34,68.99,87.31,80.66
27/09/2022,"2,240,364,787.55","25,655,591","84,140","15,896,431,378.52","167,064,674","373,374",12.35,13.31,18.39,87.65,86.69,81.61
28/09/2022,"2,186,693,960.39","36,028,378","74,664","14,715,677,293.24","252,365,294","327,420",12.94,12.49,18.57,87.06,87.51,81.43
29/09/2022,"2,661,631,211.90","33,172,186","103,444","17,042,142,245.86","207,183,473","413,153",13.51,13.80,20.02,86.49,86.20,79.98
30/09/2022,"3,443,661,130.92","35,648,852","87,105","14,379,740,033.16","246,242,244","370,496",19.32,12.65,19.04,80.68,87.35,80.96
03/10/2022,"1,922,285,381.48","25,407,919","76,174","22,572,555,463.49","237,200,668","299,766",7.85,9.68,20.26,92.15,90.32,79.74
04/10/2022,"2,399,747,239.97","32,370,444","94,787","18,791,725,775.33","220,231,884","371,984",11.32,12.81,20.31,88.68,87.19,79.69
05/10/2022,"4,279,790,084.18","30,708,159","79,749","15,393,148,956.34","223,124,128","324,113",21.75,12.10,19.75,78.25,87.90,80.25
06/10/2022,"2,168,190,356.27","23,881,523","79,737","12,827,127,992.25","234,178,559","359,338",14.46,9.25,18.16,85.54,90.75,81.84
07/10/2022,"1,722,619,433.66","20,936,527","77,353","13,964,457,301.40","191,211,752","310,701",10.98,9.87,19.93,89.02,90.13,80.07
10/10/2022,"1,212,672,097.33","13,352,329","51,366","8,085,822,977.19","136,011,777","265,912",13.04,8.94,16.19,86.96,91.06,83.81
11/10/2022,"2,854,429,674.19","29,912,001","77,089","16,307,280,862.38","227,365,821","443,296",14.90,11.63,14.81,85.10,88.37,85.19
12/10/2022,"5,030,061,359.64","30,277,796","83,320","11,402,636,171.01","227,971,768","347,424",30.61,11.72,19.34,69.39,88.28,80.66
13/10/2022,"6,125,509,891.90","28,627,833","64,457","16,794,429,686.85","256,289,685","381,376",26.73,10.05,14.46,73.27,89.95,85.54
14/10/2022,"2,820,821,811.91","24,735,861","70,928","9,846,327,384.40","199,060,149","311,481",22.27,11.05,18.55,77.73,88.95,81.45
17/10/2022,"2,598,446,774.43","36,867,062","86,130","14,163,663,421.19","222,849,541","340,221",15.50,14.20,20.20,84.50,85.80,79.80
18/10/2022,"1,946,682,389.79","31,880,948","77,845","17,069,432,623.68","252,502,232","359,546",10.24,11.21,17.80,89.76,88.79,82.20
19/10/2022,"1,724,932,025.58","21,873,372","64,801","15,310,613,185.77","215,879,020","316,079",10.13,9.20,17.01,89.87,90.80,82.99
20/10/2022,"4,644,826,455.84","30,600,943","93,516","24,032,842,289.56","386,994,494","487,332",16.20,7.33,16.10,83.80,92.67,83.90
21/10/2022,"2,294,892,279.26","26,703,901","92,804","16,229,744,253.80","223,200,197","353,765",12.39,10.69,20.78,87.61,89.31,79.22
24/10/2022,"2,193,030,554.49","27,770,811","74,578","13,990,749,325.75","224,654,181","348,135",13.55,11.00,17.64,86.45,89.00,82.36
25/10/2022,"4,731,407,752.69","53,100,073","93,277","18,624,859,565.30","297,755,240","448,875",20.26,15.13,17.20,79.74,84.87,82.80
26/10/2022,"3,329,427,356.11","47,755,880","123,036","18,339,643,189.67","356,110,992","490,234",15.36,11.82,20.06,84.64,88.18,79.94
27/10/2022,"2,608,051,611.77","52,323,303","108,841","16,407,582,627.09","267,155,683","522,073",13.72,16.38,17.25,86.28,83.62,82.75
28/10/2022,"2,023,216,715.77","29,334,460","95,224","13,096,669,083.63","221,208,654","349,294",13.38,11.71,21.42,86.62,88.29,78.58
31/10/2022,"1,803,709,778.96","28,265,683","86,629","13,085,354,054.95","253,870,061","392,592",12.11,10.02,18.08,87.89,89.98,81.92
01/11/2022,"2,490,110,730.01","30,271,914","117,478","15,076,697,434.56","231,711,359","449,454",14.18,11.55,20.72,85.82,88.45,79.28
03/11/2022,"2,622,288,968.71","46,369,372","126,551","17,198,234,717.54","306,446,821","535,435",13.23,13.14,19.12,86.77,86.86,80.88
04/11/2022,"4,756,741,825.10","40,235,191","113,525","13,754,532,887.71","189,987,653","373,036",25.70,17.48,23.33,74.30,82.52,76.67
07/11/2022,"1,754,118,128.96","29,964,139","101,024","14,193,918,874.41","211,389,542","402,834",11.00,12.42,20.05,89.00,87.58,79.95
08/11/2022,"2,412,207,652.11","30,626,983","99,318","19,511,799,727.96","235,297,730","397,275",11.00,11.52,20.00,89.00,88.48,80.00
09/11/2022,"2,054,363,339.40","31,262,950","98,977","15,468,671,953.49","218,139,861","404,248",11.72,12.54,19.67,88.28,87.46,80.33
10/11/2022,"3,578,667,618.05","43,391,314","104,608","14,669,700,518.71","216,639,673","393,950",19.61,16.69,20.98,80.39,83.31,79.02
11/11/2022,"8,641,436,317.31","52,978,103","111,881","18,640,089,944.73","323,882,964","457,878",31.68,14.06,19.64,68.32,85.94,80.36
14/11/2022,"3,008,249,850.40","29,137,869","76,487","12,915,770,682.08","224,435,119","407,956",18.89,11.49,15.79,81.11,88.51,84.21
15/11/2022,"2,723,498,327.97","23,922,801","66,123","15,290,223,428.14","214,506,301","387,287",15.12,10.03,14.58,84.88,89.97,85.42
16/11/2022,"2,741,696,644.27","32,367,629","77,696","13,963,144,336.80","256,584,075","383,594",16.41,11.20,16.84,83.59,88.80,83.16
17/11/2022,"2,275,928,654.48","25,681,769","70,551","11,081,626,749.74","198,973,561","394,347",17.04,11.43,15.18,82.96,88.57,84.82
18/11/2022,"2,234,608,276.61","23,902,749","69,701","10,004,936,240.88","292,226,662","380,105",18.26,7.56,15.50,81.74,92.44,84.50
22/11/2022,"2,458,459,395.89","37,181,326","101,558","18,237,863,212.90","263,490,487","437,048",11.88,12.37,18.86,88.12,87.63,81.14
23/11/2022,"2,842,207,563.29","30,727,210","86,225","14,864,733,189.50","210,425,658","376,194",16.05,12.74,18.65,83.95,87.26,81.35
24/11/2022,"270,816,870.20","5,087,787","19,111","2,311,076,619.30","36,471,257","119,106",10.49,12.24,13.83,89.51,87.76,86.17
25/11/2022,"1,482,580,600.02","14,910,566","54,632","7,711,846,427.94","98,772,205","267,895",16.12,13.12,16.94,83.88,86.88,83.06
28/11/2022,"2,728,940,341.34","27,560,443","77,698","10,708,505,940.04","161,791,872","362,626",20.31,14.56,17.65,79.69,85.44,82.35
29/11/2022,"2,702,198,729.92","35,027,013","100,842","13,943,861,499.31","205,531,609","465,092",16.23,14.56,17.82,83.77,85.44,82.18
30/11/2022,"3,901,063,421.65","91,983,085","144,053","37,358,412,033.76","833,570,281","755,918",9.45,9.94,16.01,90.55,90.06,83.99
01/12/2022,"6,843,735,578.44","44,024,322","103,629","25,476,286,067.73","246,430,515","548,556",21.17,15.16,15.89,78.83,84.84,84.11
02/12/2022,"3,109,836,380.08","38,877,310","104,213","12,325,489,414.05","183,059,344","429,665",20.15,17.52,19.52,79.85,82.48,80.48
05/12/2022,"3,114,121,002.04","24,943,007","67,168","10,777,645,489.76","132,408,385","311,169",22.42,15.85,17.75,77.58,84.15,82.25
06/12/2022,"2,974,794,885.61","40,576,158","107,889","13,548,735,109.87","209,829,934","475,753",18.00,16.20,18.49,82.00,83.80,81.51
07/12/2022,"2,609,116,478.09","31,639,764","87,153","12,535,241,043.82","186,836,340","428,539",17.23,14.48,16.90,82.77,85.52,83.10
08/12/2022,"2,568,880,639.93","26,640,746","71,208","11,161,295,796.68","170,975,157","429,484",18.71,13.48,14.22,81.29,86.52,85.78
09/12/2022,"2,910,160,996.57","30,644,782","85,639","13,254,281,401.86","158,828,868","407,056",18.00,16.17,17.38,82.00,83.83,82.62
13/12/2022,"9,265,719,716.61","59,472,444","121,196","33,296,139,867.86","362,799,278","562,655",21.77,14.08,17.72,78.23,85.92,82.28
14/12/2022,"4,868,590,474.02","47,810,142","100,328","17,739,811,648.75","212,881,396","470,164",21.53,18.34,17.59,78.47,81.66,82.41
15/12/2022,"3,972,530,725.90","52,996,644","83,234","19,362,836,440.17","318,594,150","400,983",17.02,14.26,17.19,82.98,85.74,82.81
16/12/2022,"4,494,769,519.60","69,471,924","127,948","19,979,461,584.52","438,160,747","506,149",18.37,13.69,20.18,81.63,86.31,79.82
19/12/2022,"1,485,546,014.22","21,658,437","76,891","9,024,522,710.86","120,293,262","331,333",14.13,15.26,18.84,85.87,84.74,81.16
20/12/2022,"2,539,584,250.47","25,203,163","67,096","17,035,607,177.09","157,361,008","304,653",12.97,13.81,18.05,87.03,86.19,81.95
21/12/2022,"4,819,012,990.72","27,598,248","72,789","14,364,766,622.92","153,487,046","305,827",25.12,15.24,19.23,74.88,84.76,80.77
22/12/2022,"2,182,399,771.30","23,564,312","71,862","10,576,617,207.54","126,560,593","255,446",17.10,15.70,21.96,82.90,84.30,78.04
23/12/2022,"3,109,262,046.15","22,500,751","67,430","9,383,662,227.52","113,513,445","263,046",24.89,16.54,20.40,75.11,83.46,79.60
26/12/2022,"95,557,907.74","2,881,839","10,122","1,933,090,625.79","15,877,520","48,982",4.71,15.36,17.13,95.29,84.64,82.87
27/12/2022,"3,858,362,985.90","13,086,782","48,155","8,946,196,934.25","74,954,564","214,174",30.13,14.86,18.36,69.87,85.14,81.64
28/12/2022,"4,311,141,970.05","20,430,586","54,184","10,524,987,497.93","107,647,142","258,559",29.06,15.95,17.33,70.94,84.05,82.67
29/12/2022,"5,204,978,704.99","16,765,027","36,711","8,950,964,146.06","84,692,955","201,963",36.77,16.52,15.38,63.23,83.48,84.62
30/12/2022,"1,441,928,038.21","28,960,021","53,779","8,920,190,453.30","146,327,990","257,971",13.92,16.52,17.25,86.08,83.48,82.75
02/01/2023,"86,928,546.58","1,972,344","12,606","632,011,623.39","16,379,371","64,856",12.09,10.75,16.27,87.91,89.25,83.73
03/01/2023,"1,526,990,608.70","14,595,390","54,643","10,272,427,255.51","112,245,680","234,833",12.94,11.51,18.88,87.06,88.49,81.12
04/01/2023,"1,927,699,122.90","35,797,363","116,990","15,304,398,918.60","162,744,449","399,271",11.19,18.03,22.66,88.81,81.97,77.34
05/01/2023,"2,563,863,229.22","34,051,999","90,206","12,801,534,350.37","174,741,000","385,935",16.69,16.31,18.95,83.31,83.69,81.05
06/01/2023,"2,436,686,265.10","28,287,370","82,590","15,168,855,943.97","171,636,940","353,980",13.84,14.15,18.92,86.16,85.85,81.08
09/01/2023,"1,346,548,299.63","28,261,633","81,523","11,578,044,859.93","167,133,682","401,473",10.42,14.46,16.88,89.58,85.54,83.12
10/01/2023,"1,561,367,834.20","26,432,983","77,544","12,805,891,304.15","180,050,543","368,571",10.87,12.80,17.38,89.13,87.20,82.62
11/01/2023,"5,092,325,068.53","48,452,223","128,933","30,141,732,917.93","255,738,399","496,557",14.45,15.93,20.61,85.55,84.07,79.39
12/01/2023,"3,019,229,330.13","46,852,321","128,658","18,189,331,182.02","231,704,553","494,591",14.24,16.82,20.64,85.76,83.18,79.36
13/01/2023,"5,938,234,582.72","34,925,767","84,534","16,062,503,281.02","182,034,517","393,413",26.99,16.10,17.69,73.01,83.90,82.31
16/01/2023,"394,836,805.58","12,098,258","39,440","2,692,450,378.33","61,095,580","193,882",12.79,16.53,16.90,87.21,83.47,83.10
17/01/2023,"3,761,381,638.86","35,094,215","104,448","19,530,593,867.69","204,342,974","407,510",16.15,14.66,20.40,83.85,85.34,79.60
18/01/2023,"5,258,539,262.24","37,412,952","103,267","24,542,786,694.56","189,868,859","383,645",17.65,16.46,21.21,82.35,83.54,78.79
19/01/2023,"3,989,787,055.94","30,293,223","83,147","13,865,633,590.97","193,483,030","377,367",22.34,13.54,18.06,77.66,86.46,81.94
20/01/2023,"2,700,996,046.69","30,928,968","93,725","20,761,352,378.71","187,605,410","355,097",11.51,14.15,20.88,88.49,85.85,79.12
23/01/2023,"2,267,041,540.28","23,265,891","86,930","19,359,376,386.70","159,682,481","360,895",10.48,12.72,19.41,89.52,87.28,80.59
24/01/2023,"2,308,661,134.07","30,850,118","82,276","18,339,834,588.45","210,315,846","309,103",11.18,12.79,21.02,88.82,87.21,78.98
25/01/2023,"2,729,010,702.40","29,548,876","70,691","17,361,684,255.56","212,730,145","312,268",13.58,12.20,18.46,86.42,87.80,81.54
26/01/2023,"1,969,562,694.16","25,941,891","74,930","19,926,843,123.46","176,050,273","295,021",8.99,12.84,20.25,91.01,87.16,79.75
27/01/2023,"2,929,908,222.12","31,407,991","95,221","21,770,391,368.91","200,138,292","351,881",11.86,13.56,21.30,88.14,86.44,78.70
30/01/2023,"1,821,620,049.88","23,224,435","80,495","12,341,431,403.99","161,436,001","328,284",12.86,12.58,19.69,87.14,87.42,80.31
31/01/2023,"3,398,939,276.57","37,684,794","107,805","21,335,058,302.37","298,699,537","431,952",13.74,11.20,19.97,86.26,88.80,80.03
01/02/2023,"4,542,140,774.48","38,317,890","98,277","22,602,736,653.15","245,047,146","405,494",16.73,13.52,19.51,83.27,86.48,80.49
02/02/2023,"4,105,383,300.28","44,706,121","118,782","24,828,004,904.34","238,197,313","443,008",14.19,15.80,21.14,85.81,84.20,78.86
03/02/2023,"5,800,998,321.38","55,350,815","141,389","21,026,388,035.29","258,373,359","477,459",21.62,17.64,22.85,78.38,82.36,77.15
