DATE,BIVA VALUE,BIVA VOLUME,BIVA TRADES,BMV VALUE,BMV VOLUME,BMV TRADES,BIVA VALUE MARKET SHARE,BIVA VOLUME MARKET SHARE,BIVA TRADES MARKET SHARE,BMV VALUE MARKET SHARE,BMV VOLUME MARKET SHARE,BMV TRADES MARKET SHARE
08/05/2019,"1,515,081,609.69","7,657,137","14,162","14,643,574,558.12","226,771,726","438,766",9.38,3.27,3.13,90.62,96.73,96.87
09/05/2019,"1,697,758,706.10","5,146,939","9,190","13,856,740,346.16","345,316,121","379,398",10.91,1.47,2.36,89.09,98.53,97.64
10/05/2019,"617,468,055.46","3,184,915","8,535","12,679,359,181.11","335,858,839","392,768",4.64,0.94,2.13,95.36,99.06,97.87
13/05/2019,"545,916,831.12","7,830,452","11,616","11,008,241,855.63","331,351,976","395,777",4.72,2.31,2.85,95.28,97.69,97.15
14/05/2019,"702,415,537.93","4,199,004","13,974","12,831,857,978.64","369,476,948","429,620",5.19,1.12,3.15,94.81,98.88,96.85
15/05/2019,"690,003,125.82","5,191,708","9,954","11,699,742,255.49","316,654,202","433,834",5.57,1.61,2.24,94.43,98.39,97.76
16/05/2019,"275,391,498.59","4,800,285","13,885","11,602,824,686.21","307,127,118","441,647",2.32,1.54,3.05,97.68,98.46,96.95
17/05/2019,"1,589,744,589.28","5,986,634","10,545","10,721,997,046.33","237,757,014","367,026",12.91,2.46,2.79,87.09,97.54,97.21
20/05/2019,"276,309,155.20","16,024,014","8,071","10,200,334,233.93","190,039,358","327,951",2.64,7.78,2.40,97.36,92.22,97.60
21/05/2019,"865,716,716.93","7,893,308","9,887","11,722,960,655.04","262,857,267","476,695",6.88,2.92,2.03,93.12,97.08,97.97
22/05/2019,"1,122,974,054.25","4,425,420","10,357","10,204,047,791.15","201,846,088","416,002",9.91,2.15,2.43,90.09,97.85,97.57
23/05/2019,"345,754,624.12","2,219,056","8,134","15,111,862,923.59","204,779,054","451,053",2.24,1.07,1.77,97.76,98.93,98.23
24/05/2019,"294,242,411.57","1,855,248","7,304","7,852,232,571.51","185,461,318","374,998",3.61,0.99,1.91,96.39,99.01,98.09
27/05/2019,"19,005,045.89","547,639","3,044","2,805,934,369.34","84,152,973","166,526",0.67,0.65,1.80,99.33,99.35,98.20
28/05/2019,"846,395,215.20","18,060,384","21,171","25,509,808,840.71","723,482,187","618,663",3.21,2.44,3.31,96.79,97.56,96.69
29/05/2019,"849,221,515.60","6,891,450","11,697","15,626,448,111.11","289,444,288","414,533",5.15,2.33,2.74,94.85,97.67,97.26
30/05/2019,"342,702,482.74","3,846,521","16,242","10,705,848,008.54","232,266,451","393,479",3.10,1.63,3.96,96.90,98.37,96.04
31/05/2019,"2,107,396,076.16","11,055,073","27,777","19,467,983,800.69","342,781,585","547,950",9.77,3.12,4.82,90.23,96.88,95.18
03/06/2019,"2,097,145,978.37","7,867,309","17,576","15,389,137,455.30","303,933,275","505,984",11.99,2.52,3.36,88.01,97.48,96.64
04/06/2019,"2,404,410,292.00","20,796,555","17,148","16,522,348,758.02","226,727,895","467,204",12.70,8.40,3.54,87.30,91.60,96.46
05/06/2019,"888,889,890.01","4,204,346","15,621","14,659,191,206.88","191,253,197","373,879",5.72,2.15,4.01,94.28,97.85,95.99
06/06/2019,"1,363,179,010.92","8,401,227","12,913","11,299,475,526.34","195,214,173","352,267",10.77,4.13,3.54,89.23,95.87,96.46
07/06/2019,"1,399,993,568.64","6,672,014","10,595","13,585,932,056.19","120,891,297","274,568",9.34,5.23,3.72,90.66,94.77,96.28
10/06/2019,"3,514,234,804.88","8,396,847","22,734","21,822,408,636.74","292,937,353","439,184",13.87,2.79,4.92,86.13,97.21,95.08
11/06/2019,"1,398,321,454.95","4,235,742","20,221","13,886,414,934.30","223,478,786","428,079",9.15,1.86,4.51,90.85,98.14,95.49
12/06/2019,"622,841,707.80","2,987,412","13,359","11,166,143,641.21","216,153,266","461,180",5.28,1.36,2.82,94.72,98.64,97.18
13/06/2019,"363,388,472.20","5,522,353","11,892","11,623,471,764.07","231,148,536","376,180",3.03,2.33,3.06,96.97,97.67,96.94
14/06/2019,"499,273,234.16","4,929,555","10,121","7,088,704,807.13","132,620,903","344,685",6.58,3.58,2.85,93.42,96.42,97.15
17/06/2019,"179,132,214.67","2,112,033","9,177","6,505,741,021.90","135,482,334","291,372",2.68,1.53,3.05,97.32,98.47,96.95
18/06/2019,"1,172,081,635.32","3,283,501","15,093","12,208,088,457.74","188,000,273","400,669",8.76,1.72,3.63,91.24,98.28,96.37
19/06/2019,"362,903,716.70","2,892,466","12,775","9,744,008,685.79","193,010,263","361,063",3.59,1.48,3.42,96.41,98.52,96.58
20/06/2019,"1,024,560,123.29","7,863,647","15,101","15,301,167,884.59","213,995,502","336,441",6.28,3.54,4.30,93.72,96.46,95.70
21/06/2019,"644,380,500.66","13,009,740","19,696","23,736,928,950.72","582,766,758","530,517",2.64,2.18,3.58,97.36,97.82,96.42
24/06/2019,"1,236,018,621.11","6,347,587","13,223","8,747,365,601.26","150,767,956","308,738",12.38,4.04,4.11,87.62,95.96,95.89
25/06/2019,"415,014,905.91","4,265,938","10,775","10,767,605,344.02","231,923,073","326,558",3.71,1.81,3.19,96.29,98.19,96.81
26/06/2019,"580,771,686.00","2,488,574","12,726","9,001,060,072.38","186,243,764","302,956",6.06,1.32,4.03,93.94,98.68,95.97
27/06/2019,"794,351,362.34","7,201,517","17,683","8,636,892,885.90","170,467,607","350,554",8.42,4.05,4.80,91.58,95.95,95.20
28/06/2019,"506,287,811.13","4,505,446","14,140","9,820,614,825.64","214,333,684","358,831",4.90,2.06,3.79,95.10,97.94,96.21
01/07/2019,"884,653,164.00","4,028,812","14,165","11,846,778,882.72","169,692,715","333,216",6.95,2.32,4.08,93.05,97.68,95.92
02/07/2019,"1,196,086,461.81","11,687,903","10,393","11,483,697,694.04","174,050,183","305,049",9.43,6.29,3.29,90.57,93.71,96.71
03/07/2019,"504,801,986.54","3,908,518","8,699","11,535,756,849.98","148,456,098","272,765",4.19,2.57,3.09,95.81,97.43,96.91
04/07/2019,"23,818,569.25","588,112","1,546","1,197,029,624.06","35,153,125","84,344",1.95,1.65,1.8,98.05,98.35,98.2
05/07/2019,"719,099,626.85","2,924,005","10,389","8,012,089,597.41","129,386,030","234,191",8.24,2.21,4.25,91.76,97.79,95.75
08/07/2019,"1,084,730,883.09","3,507,129","15,623","9,932,024,683.33","143,755,922","282,927",9.85,2.38,5.23,90.15,97.62,94.77
09/07/2019,"2,195,041,405.60","8,410,714","10,472","15,739,984,220.44","238,660,284","337,308",12.24,3.40,3.01,87.76,96.60,96.99
10/07/2019,"408,241,503.26","4,203,043","16,166","11,102,538,409.99","228,716,180","371,200",3.55,1.80,4.17,96.45,98.20,95.83
11/07/2019,"294,657,936.83","2,900,300","11,167","10,423,523,028.73","207,475,521","309,410",2.75,1.38,3.48,97.25,98.62,96.52
12/07/2019,"227,818,895.19","2,775,759","6,751","8,398,741,672.91","149,868,491","301,285",2.64,1.82,2.19,97.36,98.18,97.81
15/07/2019,"799,334,003.40","8,656,609","8,299","12,626,814,454.68","177,144,470","263,773",5.95,4.66,3.05,94.05,95.34,96.95
16/07/2019,"545,216,732.23","3,101,457","8,577","10,245,435,777.47","148,829,491","313,210",5.05,2.04,2.67,94.95,97.96,97.33
17/07/2019,"597,988,929.34","6,651,268","12,661","25,726,369,628.86","297,564,467","394,225",2.27,2.19,3.11,97.73,97.81,96.89
18/07/2019,"1,334,110,324.36","8,325,347","17,744","16,193,489,410.63","295,384,196","378,943",7.61,2.74,4.47,92.39,97.26,95.53
19/07/2019,"783,117,959.11","7,470,752","18,631","16,572,734,229.24","263,162,975","444,924",4.51,2.76,4.02,95.49,97.24,95.98
22/07/2019,"383,730,188.05","3,959,520","9,299","6,850,169,256.29","156,407,741","303,553",5.30,2.47,2.97,94.70,97.53,97.03
23/07/2019,"1,383,662,129.92","15,116,175","19,374","22,452,732,201.19","381,179,247","495,875",5.80,3.81,3.76,94.20,96.19,96.24
24/07/2019,"1,893,832,744.17","15,378,393","11,457","17,426,646,015.55","279,718,845","327,622",9.80,5.21,3.38,90.20,94.79,96.62
25/07/2019,"1,169,117,929.59","12,428,892","12,211","18,763,167,445.43","296,790,606","403,753",5.87,4.02,2.94,94.13,95.98,97.06
26/07/2019,"1,550,853,980.96","15,458,656","10,411","23,648,529,387.68","340,727,919","354,760",6.15,4.34,2.85,93.85,95.66,97.15
29/07/2019,"3,242,844,873.70","8,022,272","15,584","9,954,100,615.58","206,993,914","335,425",24.57,3.73,4.44,75.43,96.27,95.56
30/07/2019,"926,535,774.91","13,180,313","9,665","9,772,234,383.19","184,090,705","347,185",8.66,6.68,2.71,91.34,93.32,97.29
31/07/2019,"2,852,671,037.18","7,028,738","13,963","16,371,964,457.57","359,238,885","445,826",14.84,1.92,3.04,85.16,98.08,96.96
01/08/2019,"850,027,582.728","4,387,262","14,495.00","15,162,626,574.36","276,549,033","416,863",5.31,1.56,3.36,94.69,98.44,96.64
02/08/2019,"1,986,467,876.341","7,738,743","16,666.00","16,706,266,126.93","266,905,489","346,187",10.63,2.82,4.59,89.37,97.18,95.41
05/08/2019,"651,508,520.318","4,947,191","15,503.00","18,835,124,752.86","301,613,071","423,677",3.34,1.61,3.53,96.66,98.39,96.47
06/08/2019,"1,099,258,230.947","4,263,050","17,288.00","18,774,202,821.37","287,526,321","412,230",5.53,1.46,4.02,94.47,98.54,95.98
07/08/2019,"3,412,556,174.247","14,778,655","23,000.00","15,004,534,258.65","298,570,520","513,936",18.53,4.72,4.28,81.47,95.28,95.72
08/08/2019,"7,211,664,740.776","14,575,886","14,761.00","18,483,383,712.54","246,745,817","409,169",28.07,5.58,3.48,71.93,94.42,96.52
09/08/2019,"972,863,225.510","3,742,189","13,937.00","8,089,379,233.09","165,349,031","290,448",10.74,2.21,4.58,89.26,97.79,95.42
12/08/2019,"1,958,996,452.428","4,136,657","14,289.00","7,896,686,151.21","187,120,076","377,256",19.88,2.16,3.65,80.12,97.84,96.35
13/08/2019,"542,990,840.500","3,679,871","13,389.00","11,420,941,284.79","244,039,691","406,708",4.54,1.49,3.19,95.46,98.51,96.81
14/08/2019,"3,226,348,775.58","9,156,687.00","15,771","18,112,689,354.00","393,566,978.00","488,155",15.12,2.27,3.13,84.88,97.73,96.87
15/08/2019,"755,740,058.90","4,853,468","15,909","10,639,807,536.82","240,836,933","381,138",6.63,1.98,4.01,93.37,98.02,95.99
16/08/2019,"745,410,219.23","4,590,512","20,171","10,539,951,794.63","313,985,791","370,481",6.61,1.44,5.16,93.39,98.56,94.84
19/08/2019,"2,824,611,783.58","4,044,750","18,248","13,484,883,699.43","270,804,964","349,144",17.32,1.47,4.97,82.68,98.53,95.03
20/08/2019,"1,659,123,889.01","6,875,682","14,646","11,601,554,848.42","261,072,712","328,028",12.51,2.57,4.27,87.49,97.43,95.73
21/08/2019,"3,051,005,981.38","12,614,499","18,124","14,956,092,490.82","331,768,728","374,310",16.94,3.66,4.62,83.06,96.34,95.38
22/08/2019,"936,640,914.54","4,008,668","20,437","13,648,789,758.93","322,575,037","400,260",6.42,1.23,4.86,93.58,98.77,95.14
23/08/2019,"1,169,073,077.64","3,962,779","17,711","19,039,966,596.16","293,058,014","392,413",5.78,1.33,4.32,94.22,98.67,95.68
26/08/2019,"1,131,045,442.91","3,914,472","22,979","9,476,712,129.74","203,204,485","334,006",10.66,1.89,6.44,89.34,98.11,93.56
27/08/2019,"4,989,681,867.28","21,295,748","41,336","27,789,985,335.03","703,604,958","522,498",15.22,2.94,7.33,84.78,97.06,92.67
28/08/2019,"1,821,195,571.68","7,659,189","15,615","11,843,711,373.11","244,631,386","369,321",13.33,3.04,4.06,86.67,96.96,95.94
29/08/2019,"4,416,474,448.89","15,356,624","25,137","15,015,966,150.60","345,588,121","405,275",22.73,4.25,5.84,77.27,95.75,94.16
30/08/2019,"1,008,240,711.09","7,944,021","22,817","18,949,442,320.89","443,696,823","483,881",5.05,1.76,4.50,94.95,98.24,95.50
02/09/2019,"43,671,485.61","1,066,568","3,964","2,822,629,208.89","79,909,017","137,907",1.52,1.32,2.79,98.48,98.68,97.21
03/09/2019,"2,919,418,705.88","11,468,074","21,256","17,657,666,288.52","336,842,141","405,340",14.19,3.29,4.98,85.81,96.71,95.02
04/09/2019,"770,871,151.76","5,206,970","19,668","16,722,317,019.21","411,153,672","514,164",4.41,1.25,3.68,95.59,98.75,96.32
05/09/2019,"771,731,595.83","6,658,839","18,654","14,679,323,046.06","291,497,307","458,405",4.99,2.23,3.91,95.01,97.77,96.09
06/09/2019,"734,300,730.79","4,049,123","15,918","10,169,351,584.40","197,246,805","339,075",6.73,2.01,4.48,93.27,97.99,95.52
09/09/2019,"1,533,203,914.76","4,881,203","10,823","11,556,616,304.50","171,499,350","263,855",11.71,2.77,3.94,88.29,97.23,96.06
10/09/2019,"4,253,797,447.55","12,882,935","17,493","15,798,167,104.55","243,193,151","415,913",21.21,5.03,4.04,78.79,94.97,95.96
11/09/2019,"1,168,433,461.13","4,730,936","16,370","13,751,354,353.61","208,524,933","344,994",7.83,2.22,4.53,92.17,97.78,95.47
12/09/2019,"4,838,041,621.81","9,722,307","11,707","11,393,915,786.41","212,353,783","342,228",29.81,4.38,3.31,70.19,95.62,96.69
13/09/2019,"1,612,995,815.59","8,002,292","30,212","10,445,507,790.35","155,910,593","239,900",13.38,4.88,11.18,86.62,95.12,88.82
17/09/2019,"945,166,977.51","6,471,546","24,447","15,633,715,459.65","307,015,497","553,636",5.70,2.06,4.23,94.30,97.94,95.77
18/09/2019,"556,355,415.68","3,127,087","19,004","12,481,228,169.69","210,595,553","388,357",4.27,1.46,4.67,95.73,98.54,95.33
19/09/2019,"637,849,676.11","3,450,916","16,634","9,858,898,184.78","165,896,268","327,562",6.08,2.04,4.83,93.92,97.96,95.17
20/09/2019,"753,066,610.72","14,357,663","26,961","39,968,765,949.86","1,007,231,646","704,651",1.85,1.41,3.69,98.15,98.59,96.31
23/09/2019,"974,317,402.73","3,704,826","14,997","8,835,783,143.75","157,239,041","230,837",9.93,2.30,6.10,90.07,97.70,93.90
24/09/2019,"1,377,765,468.77","5,032,778","13,680","13,000,853,735.50","208,002,646","309,205",9.58,2.36,4.24,90.42,97.64,95.76
25/09/2019,"693,374,659.09","6,405,646","33,045","15,241,239,751.25","278,271,620","381,214",4.35,2.25,7.98,95.65,97.75,92.02
26/09/2019,"1,743,286,263.68","24,929,943","20,667","11,854,805,452.94","209,898,412","293,041",12.82,10.62,6.59,87.18,89.38,93.41
27/09/2019,"1,213,222,730.13","4,329,491","14,923","9,668,226,502.99","148,404,669","317,362",11.15,2.83,4.49,88.85,97.17,95.51
30/09/2019,"843,735,853.12","4,691,726","15,257","11,589,638,231.53","242,437,664","281,424",6.79,1.90,5.14,93.21,98.10,94.86
01/10/2019,"4,478,598,147.93","17,801,582","9,982","10,762,822,507.35","178,996,283","239,250",29.38,9.05,4.01,70.62,90.95,95.99
02/10/2019,"1,259,538,994.62","7,622,560","17,855","10,169,602,115.68","192,957,082","375,880",11.02,3.80,4.53,88.98,96.20,95.47
03/10/2019,"1,064,238,755.72","6,177,023","15,141","10,440,638,908.84","159,063,616","262,888",9.25,3.74,5.45,90.75,96.26,94.55
04/10/2019,"803,471,332.03","3,833,207","13,245","9,395,396,425.01","215,671,476","306,967",7.88,1.75,4.14,92.12,98.25,95.86
07/10/2019,"3,627,349,494.98","21,304,353","13,118","7,868,655,326.50","138,032,882","276,004",31.55,13.37,4.54,68.45,86.63,95.46
08/10/2019,"2,080,985,382.00","7,830,087","18,216","13,544,249,752.87","257,840,147","348,815",13.32,2.95,4.96,86.68,97.05,95.04
09/10/2019,"1,152,757,301.16","7,698,750","14,512","9,474,239,111.34","165,930,485","268,502",10.85,4.43,5.13,89.15,95.57,94.87
10/10/2019,"678,020,405.81","4,677,217","15,997","15,000,693,297.30","297,756,415","395,481",4.32,1.55,3.89,95.68,98.45,96.11
11/10/2019,"1,304,838,173.41","6,729,815","14,188","12,252,069,493.04","208,971,702","311,523",9.62,3.12,4.36,90.38,96.88,95.64
14/10/2019,"6,022,089,466.01","35,016,299","15,249","12,866,964,539.65","163,681,647","262,574",31.88,17.62,5.49,68.12,82.38,94.51
15/10/2019,"1,262,836,542.25","9,783,733","17,751","12,508,146,786.10","210,269,912","316,084",9.17,4.45,5.32,90.83,95.55,94.68
16/10/2019,"1,289,228,618.78","10,647,889","12,648","14,369,102,895.78","300,359,843","315,385",8.23,3.42,3.86,91.77,96.58,96.14
17/10/2019,"3,452,188,719.71","18,183,084","14,325","15,669,694,092.88","244,042,384","338,688",18.05,6.93,4.06,81.95,93.07,95.94
18/10/2019,"1,082,004,286.18","10,928,555","19,080","15,808,642,169.49","270,283,950","399,160",6.41,3.89,4.56,93.59,96.11,95.44
21/10/2019,"1,120,234,621.87","3,317,097","11,732","11,743,756,966.42","188,221,805","269,409",8.71,1.73,4.17,91.29,98.27,95.83
22/10/2019,"3,950,887,308.19","13,038,594","20,524","15,236,708,434.26","236,196,526","309,041",20.59,5.23,6.23,79.41,94.77,93.77
23/10/2019,"2,717,258,239.10","7,071,373","11,248","12,652,338,481.17","192,140,671","276,994",17.68,3.55,3.90,82.32,96.45,96.10
24/10/2019,"4,472,353,048.72","16,701,395","20,760","14,245,163,449.42","263,341,452","327,577",23.89,5.96,5.96,76.11,94.04,94.04
25/10/2019,"6,270,066,504.01","11,493,422","19,746","11,943,959,657.05","204,045,022","331,685",34.42,5.33,5.62,65.58,94.67,94.38
28/10/2019,"705,911,265.30","10,656,945","19,862","12,099,562,886.80","210,485,317","374,890",5.51,4.82,5.03,94.49,95.18,94.97
29/10/2019,"1,109,773,323.28","5,448,866","19,323","12,171,629,808.83","242,879,620","368,050",8.36,2.19,4.99,91.64,97.81,95.01
30/10/2019,"1,198,653,553.92","8,003,310","16,813","10,938,279,117.87","234,520,778","378,549",9.88,3.30,4.25,90.12,96.70,95.75
31/10/2019,"2,787,591,579.79","16,941,062","18,035","14,115,100,721.14","272,126,801","388,650",16.49,5.86,4.43,83.51,94.14,95.57
01/11/2019,"1,976,759,987.76","5,523,457","21,058","17,179,630,831.41","200,698,232","370,130",10.32,2.68,5.38,89.68,97.32,94.62
04/11/2019,"897,493,839.63","3,493,251","14,462","12,606,483,497.29","175,370,008","276,186",6.65,1.95,4.98,93.35,98.05,95.02
05/11/2019,"1,990,401,674.11","7,572,713","18,266","19,830,081,783.15","277,198,137","348,648",9.12,2.66,4.98,90.88,97.34,95.02
06/11/2019,"1,067,066,469.80","9,063,008","26,612","15,615,476,363.87","193,026,531","412,834",6.40,4.48,6.06,93.60,95.52,93.94
07/11/2019,"2,050,493,682.54","8,411,784","23,929","16,105,721,270.21","260,690,018","361,653",11.29,3.13,6.21,88.71,96.87,93.79
08/11/2019,"1,578,168,337.49","9,676,388","22,092","11,332,449,491.04","163,310,042","250,721",12.22,5.59,8.10,87.78,94.41,91.90
11/11/2019,"316,489,354.00","3,833,218","22,814","9,519,342,719.62","144,554,839","272,202",3.22,2.58,7.73,96.78,97.42,92.27
12/11/2019,"1,212,389,976.46","9,549,626","23,121","12,203,883,390.31","227,911,674","403,765",9.04,4.02,5.42,90.96,95.98,94.58
13/11/2019,"2,066,695,376.71","11,892,704","21,675","9,839,533,361.54","177,935,099","339,009",17.36,6.26,6.01,82.64,93.74,93.99
14/11/2019,"711,546,122.03","5,832,291","17,974","13,231,521,982.91","197,820,439","308,902",5.10,2.86,5.50,94.90,97.14,94.50
15/11/2019,"1,224,703,977.31","11,384,932","17,147","9,078,040,965.30","160,154,649","263,173",11.89,6.64,6.12,88.11,93.36,93.88
19/11/2019,"1,202,805,829.77","6,204,255","26,631","9,099,075,703.99","216,639,467","468,827",11.68,2.78,5.38,88.32,97.22,94.62
20/11/2019,"1,372,332,501.52","8,664,657","17,084","16,683,359,359.65","174,289,861","321,901",7.60,4.74,5.04,92.40,95.26,94.96
21/11/2019,"1,230,433,018.20","6,773,107","19,195","11,438,479,601.35","186,812,069","346,816",9.71,3.50,5.24,90.29,96.50,94.76
22/11/2019,"708,212,588.59","3,827,530","20,154","7,473,370,168.03","141,777,010","340,098",8.66,2.63,5.59,91.34,97.37,94.41
25/11/2019,"649,377,786.36","9,192,894","21,307","10,078,230,908.59","157,430,103","300,958",6.05,5.52,6.61,93.95,94.48,93.39
26/11/2019,"1,860,493,752.43","17,177,179","44,975","25,664,007,548.33","771,210,931","674,088",6.76,2.18,6.25,93.24,97.82,93.75
27/11/2019,"988,412,691.17","4,837,606","16,176","9,107,013,105.10","168,747,759","289,131",9.79,2.79,5.30,90.21,97.21,94.70
28/11/2019,"579,398,638.70","1,550,428","3,727","1,098,271,057.32","48,177,885","79,076",34.54,3.12,4.50,65.46,96.88,95.50
29/11/2019,"534,972,547.43","3,049,244","11,468","6,256,320,402.73","165,716,963","190,831",7.88,1.81,5.67,92.12,98.19,94.33
02/12/2019,"1,220,775,657.51","8,244,097","24,741","12,788,858,326.92","214,690,708","382,120",8.71,3.70,6.08,91.29,96.30,93.92
03/12/2019,"1,096,440,634.12","5,926,801","22,186","13,246,707,831.98","193,995,650","378,126",7.64,2.96,5.54,92.36,97.04,94.46
04/12/2019,"647,966,854.16","9,379,258","34,146","12,386,632,088.52","198,122,208","325,073",4.97,4.52,9.51,95.03,95.48,90.49
05/12/2019,"589,714,173.30","6,226,857","21,012","11,283,251,046.10","196,602,629","322,509",4.97,3.07,6.12,95.03,96.93,93.88
06/12/2019,"1,405,150,678.60","10,500,673","16,845","9,319,575,103.47","186,607,885","290,784",13.10,5.33,5.48,86.90,94.67,94.52
09/12/2019,"2,574,613,675.05","6,594,543","16,124","11,926,770,003.64","142,320,439","255,743",17.75,4.43,5.93,82.25,95.57,94.07
10/12/2019,"1,139,968,045.07","11,046,030","23,108","10,080,050,907.48","212,618,227","345,986",10.16,4.94,6.26,89.84,95.06,93.74
11/12/2019,"628,648,522.58","7,078,092","20,189","10,772,165,486.48","230,568,752","303,993",5.51,2.98,6.23,94.49,97.02,93.77
13/12/2019,"1,674,049,461.23","11,453,837","28,120","16,953,229,522.89","274,640,802","469,595",8.99,4.00,5.65,91.01,96.00,94.35
16/12/2019,"1,656,715,356.27","18,656,823","21,957","13,166,606,666.44","191,038,356","322,272",11.18,8.90,6.38,88.82,91.10,93.62
17/12/2019,"2,390,804,314.05","14,248,513","32,025","21,675,951,300.46","321,596,187","527,275",9.93,4.24,5.73,90.07,95.76,94.27
18/12/2019,"2,574,205,160.49","11,948,170","27,265","19,693,931,352.47","379,137,957","436,781",11.56,3.06,5.88,88.44,96.94,94.12
19/12/2019,"1,540,527,600.43","7,150,153","16,693","14,541,188,139.73","229,176,730","290,808",9.58,3.03,5.43,90.42,96.97,94.57
20/12/2019,"2,113,538,948.92","19,784,066","26,664","24,057,248,878.75","609,652,838","334,718",8.08,3.14,7.38,91.92,96.86,92.62
23/12/2019,"1,051,081,839.88","7,550,531","16,311","10,177,365,344.45","186,355,038","231,144",9.36,3.89,6.59,90.64,96.11,93.41
