FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|133|23|Compra|25|$25.1|$627.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|59|23|Compra|4,931|$25.1|$123,768.10
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|60|23|Compra|99|$25.09|$2,483.91
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|61|23|Compra|373|$25.1|$9,362.30
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|62|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|63|23|Compra|5|$25.1|$125.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|64|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|65|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|66|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|67|23|Compra|5|$25.1|$125.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|68|23|Compra|5|$25.1|$125.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|69|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|70|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|71|23|Compra|5|$25.1|$125.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|72|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|73|23|Compra|5|$25.1|$125.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|74|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|75|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|76|23|Compra|5|$25.1|$125.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|77|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|78|23|Compra|5|$25.1|$125.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|79|23|Compra|5|$25.1|$125.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|80|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|81|23|Compra|5|$25.1|$125.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|82|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|83|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|84|23|Compra|5|$25.1|$125.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|85|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|86|23|Compra|5|$25.1|$125.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|87|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|88|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|89|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|90|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|91|23|Compra|5|$25.1|$125.50
