Date,Price,Gain/Loss,Percentage,YTD
01/02/2017,45.23,0.05,0.110668437,-2.311015119
02/02/2017,45.6,0.37,0.818041123,-1.51187905
03/02/2017,46.1,0.5,1.096491228,-0.431965443
06/02/2017,45.37,-0.73,-1.5835141,-2.008639309
07/02/2017,44.5,-0.87,-1.917566674,-3.887688985
08/02/2017,44.72,0.22,0.494382022,-3.412526998
09/02/2017,45.14,0.42,0.939177102,-2.505399568
10/02/2017,46.14,1,2.215330084,-0.345572354
13/02/2017,45.36,-0.78,-1.690507152,-2.030237581
14/02/2017,45.71,0.35,0.771604938,-1.274298056
15/02/2017,45.51,-0.2,-0.437541019,-1.706263499
16/02/2017,45.34,-0.17,-0.373544276,-2.073434125
17/02/2017,45.3,-0.04,-0.08822232,-2.159827214
21/02/2017,46.03,0.73,1.611479029,-0.583153348
22/02/2017,45.17,-0.86,-1.86834673,-2.440604752
23/02/2017,46,0.83,1.837502767,-0.647948164
24/02/2017,45.75,-0.25,-0.543478261,-1.187904968
27/02/2017,46.22,0.47,1.027322404,-0.172786177
28/02/2017,46.02,-0.2,-0.432713111,-0.60475162
01/03/2017,46.33,0.31,0.673620165,0.064794816
02/03/2017,45.19,-1.14,-2.460608677,-2.397408207
03/03/2017,45.43,0.24,0.531090949,-1.879049676
06/03/2017,45.52,0.09,0.198106978,-1.684665227
07/03/2017,45.56,0.04,0.087873462,-1.598272138
08/03/2017,43.79,-1.77,-3.884986831,-5.421166307
09/03/2017,42.03,-1.76,-4.019182462,-9.222462203
10/03/2017,41.47,-0.56,-1.332381632,-10.43196544
13/03/2017,41.04,-0.43,-1.03689414,-11.36069114
14/03/2017,40.29,-0.75,-1.82748538,-12.98056156
15/03/2017,41.24,0.95,2.357905187,-10.9287257
16/03/2017,41.37,0.13,0.315227934,-10.64794816
17/03/2017,41.35,-0.02,-0.048344211,-10.69114471
20/03/2017,41.27,-0.08,-0.193470375,-10.86393089
21/03/2017,40.47,-0.8,-1.938454083,-12.59179266
22/03/2017,40.11,-0.36,-0.889547813,-13.36933045
23/03/2017,40.1,-0.01,-0.024931439,-13.39092873
24/03/2017,40.13,0.03,0.074812968,-13.32613391
27/03/2017,40.22,0.09,0.224271119,-13.13174946
28/03/2017,40.94,0.72,1.790154152,-11.57667387
29/03/2017,41.88,0.94,2.29604299,-9.546436285
30/03/2017,42.63,0.75,1.790830946,-7.926565875
31/03/2017,42.6,-0.03,-0.070372977,-7.991360691
03/04/2017,43.5,0.9,2.112676056,-6.047516199
04/04/2017,44.32,0.82,1.885057471,-4.276457883
05/04/2017,44.6,0.28,0.631768953,-3.671706263
06/04/2017,45.08,0.48,1.076233184,-2.634989201
07/04/2017,45.6,0.52,1.15350488,-1.51187905
10/04/2017,46.24,0.64,1.403508772,-0.129589633
11/04/2017,46.27,0.03,0.064878893,-0.064794816
12/04/2017,46.3,0.03,0.064836827,0
13/04/2017,46.37,0.07,0.151187905,0.151187905
18/04/2017,45.61,-0.76,-1.638990727,-1.490280778
19/04/2017,44.29,-1.32,-2.894102171,-4.3412527
20/04/2017,43.63,-0.66,-1.49017837,-5.766738661
21/04/2017,42.73,-0.9,-2.062800825,-7.710583153
24/04/2017,42.45,-0.28,-0.655277323,-8.315334773
25/04/2017,42.62,0.17,0.400471143,-7.948164147
26/04/2017,42.86,0.24,0.563115908,-7.429805616
27/04/2017,42.25,-0.61,-1.423238451,-8.747300216
28/04/2017,42.74,0.49,1.159763314,-7.688984881
02/05/2017,43.22,0.48,1.123069724,-6.652267819
03/05/2017,42.99,-0.23,-0.532161037,-7.149028078
04/05/2017,41.42,-1.57,-3.652012096,-10.5399568
05/05/2017,41.66,0.24,0.579430227,-10.02159827
08/05/2017,41.81,0.15,0.360057609,-9.69762419
09/05/2017,41.53,-0.28,-0.669696245,-10.30237581
11/05/2017,43.59,2.06,4.960269685,-5.853131749
12/05/2017,43.52,-0.07,-0.160587291,-6.004319654
15/05/2017,44.84,1.32,3.033088235,-3.153347732
16/05/2017,44.67,-0.17,-0.379125781,-3.520518359
17/05/2017,44.94,0.27,0.604432505,-2.937365011
18/05/2017,45.27,0.33,0.734312417,-2.22462203
19/05/2017,46.19,0.92,2.032250939,-0.237580994
22/05/2017,46.51,0.32,0.692790647,0.453563715
23/05/2017,46.71,0.2,0.430015051,0.885529158
24/05/2017,46.84,0.13,0.278312995,1.166306695
25/05/2017,45.17,-1.67,-3.565328779,-2.440604752
26/05/2017,45.02,-0.15,-0.332078813,-2.764578834
30/05/2017,44.87,-0.15,-0.333185251,-3.088552916
31/05/2017,43.67,-1.2,-2.67439269,-5.680345572
01/06/2017,44.3,0.63,1.442637967,-4.319654428
02/06/2017,43.26,-1.04,-2.347629797,-6.56587473
05/06/2017,42.97,-0.29,-0.670365233,-7.192224622
06/06/2017,43.23,0.26,0.605073307,-6.630669546
07/06/2017,41.94,-1.29,-2.984038862,-9.416846652
08/06/2017,41.77,-0.17,-0.405340963,-9.784017279
09/06/2017,41.83,0.06,0.143643763,-9.654427646
12/06/2017,42.09,0.26,0.621563471,-9.09287257
13/06/2017,42.29,0.2,0.47517225,-8.660907127
14/06/2017,40.98,-1.31,-3.097659021,-11.49028078
15/06/2017,40.62,-0.36,-0.878477306,-12.26781857
16/06/2017,40.85,0.23,0.566223535,-11.77105832
19/06/2017,40.66,-0.19,-0.465116279,-12.18142549
20/06/2017,39.79,-0.87,-2.139695032,-14.06047516
21/06/2017,39.2,-0.59,-1.482784619,-15.33477322
22/06/2017,39.38,0.18,0.459183673,-14.94600432
23/06/2017,39.65,0.27,0.685627222,-14.36285097
27/06/2017,40.85,1.2,3.026481715,-11.77105832
28/06/2017,41.38,0.53,1.297429621,-10.62634989
29/06/2017,41.82,0.44,1.063315611,-9.676025918
30/06/2017,42.68,0.86,2.056432329,-7.818574514
05/07/2017,42.71,0.03,0.070290534,-7.753779698
06/07/2017,42.9,0.19,0.444860688,-7.343412527
07/07/2017,41.48,-1.42,-3.31002331,-10.41036717
10/07/2017,41.64,0.16,0.385728062,-10.06479482
11/07/2017,41.94,0.3,0.720461095,-9.416846652
12/07/2017,42.59,0.65,1.549833095,-8.012958963
13/07/2017,43.15,0.56,1.314862644,-6.803455724
14/07/2017,43.74,0.59,1.367323291,-5.529157667
17/07/2017,43.55,-0.19,-0.434385002,-5.939524838
18/07/2017,43.54,-0.01,-0.022962113,-5.96112311
19/07/2017,44.29,0.75,1.722553973,-4.3412527
20/07/2017,43.99,-0.3,-0.677353804,-4.989200864
21/07/2017,43.32,-0.67,-1.523073426,-6.436285097
24/07/2017,43.37,0.05,0.115420129,-6.328293737
25/07/2017,44.69,1.32,3.04357851,-3.477321814
26/07/2017,45.56,0.87,1.946744238,-1.598272138
27/07/2017,45.98,0.42,0.921861282,-0.691144708
28/07/2017,46.61,0.63,1.37016094,0.669546436
31/07/2017,46.8,0.19,0.407637846,1.079913607
01/08/2017,45.82,-0.98,-2.094017094,-1.036717063
02/08/2017,46,0.18,0.392841554,-0.647948164
03/08/2017,46.29,0.29,0.630434783,-0.021598272
04/08/2017,46.28,-0.01,-0.021602938,-0.043196544
07/08/2017,46.17,-0.11,-0.237683665,-0.280777538
08/08/2017,46.54,0.37,0.801386182,0.518358531
10/08/2017,46.4,-0.14,-0.300816502,0.215982721
11/08/2017,45.74,-0.66,-1.422413793,-1.20950324
14/08/2017,45.27,-0.47,-1.027547005,-2.22462203
15/08/2017,44.54,-0.73,-1.612546941,-3.801295896
16/08/2017,44.41,-0.13,-0.291872474,-4.082073434
17/08/2017,44.25,-0.16,-0.360279216,-4.427645788
18/08/2017,45.3,1.05,2.372881356,-2.159827214
21/08/2017,45.4,0.1,0.220750552,-1.943844492
22/08/2017,45.36,-0.04,-0.088105727,-2.030237581
23/08/2017,45.64,0.28,0.617283951,-1.425485961
24/08/2017,45.5,-0.14,-0.306748466,-1.727861771
25/08/2017,45.75,0.25,0.549450549,-1.187904968
29/08/2017,45.05,-0.7,-1.530054645,-2.699784017
30/08/2017,44.86,-0.19,-0.421753607,-3.110151188
31/08/2017,45.62,0.76,1.694159608,-1.468682505
05/09/2017,46.63,1.01,2.213941254,0.712742981
06/09/2017,47.43,0.8,1.715633712,2.440604752
07/09/2017,47.32,-0.11,-0.231920725,2.203023758
08/09/2017,46.83,-0.49,-1.035502959,1.144708423
11/09/2017,46.72,-0.11,-0.234892163,0.90712743
12/09/2017,47.31,0.59,1.262842466,2.181425486
13/09/2017,48.31,1,2.11371803,4.3412527
14/09/2017,48.98,0.67,1.386876423,5.788336933
15/09/2017,48.86,-0.12,-0.244997958,5.529157667
18/09/2017,48.26,-0.6,-1.227998363,4.233261339
19/09/2017,48.04,-0.22,-0.45586407,3.758099352
20/09/2017,48.78,0.74,1.540383014,5.35637149
21/09/2017,48.65,-0.13,-0.266502665,5.075593952
22/09/2017,48.75,0.1,0.205549846,5.291576674
25/09/2017,50.01,1.26,2.584615385,8.012958963
26/09/2017,49.76,-0.25,-0.49990002,7.47300216
27/09/2017,49.8,0.04,0.080385852,7.559395248
28/09/2017,49.74,-0.06,-0.120481928,7.429805616
29/09/2017,49.02,-0.72,-1.447527141,5.874730022
02/10/2017,47.6,-1.42,-2.896776826,2.807775378
03/10/2017,47.42,-0.18,-0.378151261,2.419006479
04/10/2017,47.34,-0.08,-0.168705188,2.246220302
05/10/2017,48.23,0.89,1.880016899,4.168466523
06/10/2017,47.03,-1.2,-2.48807796,1.576673866
09/10/2017,47,-0.03,-0.063789071,1.51187905
10/10/2017,48.02,1.02,2.170212766,3.714902808
11/10/2017,48.27,0.25,0.52061641,4.254859611
12/10/2017,47.99,-0.28,-0.580070437,3.650107991
13/10/2017,48.6,0.61,1.271098145,4.967602592
16/10/2017,49.33,0.73,1.502057613,6.544276458
17/10/2017,49.25,-0.08,-0.16217312,6.371490281
19/10/2017,48.98,-0.27,-0.54822335,5.788336933
20/10/2017,49.11,0.13,0.265414455,6.069114471
23/10/2017,49.31,0.2,0.407249033,6.501079914
24/10/2017,49.36,0.05,0.10139931,6.609071274
25/10/2017,49.64,0.28,0.56726094,7.213822894
26/10/2017,50.15,0.51,1.02739726,8.315334773
27/10/2017,51.56,1.41,2.811565304,11.36069114
30/10/2017,52.12,0.56,1.086113266,12.57019438
31/10/2017,52.72,0.6,1.151189563,13.86609071
01/11/2017,52.21,-0.51,-0.96737481,12.76457883
02/11/2017,51.92,-0.29,-0.555449148,12.13822894
03/11/2017,52.74,0.82,1.579352851,13.90928726
06/11/2017,54.68,1.94,3.67842245,18.09935205
07/11/2017,54.71,0.03,0.054864667,18.16414687
08/11/2017,54.53,-0.18,-0.329007494,17.77537797
09/11/2017,54.82,0.29,0.531817348,18.40172786
10/11/2017,54.66,-0.16,-0.291864283,18.05615551
13/11/2017,54.03,-0.63,-1.152579583,16.69546436
14/11/2017,52.74,-1.29,-2.387562465,13.90928726
15/11/2017,52.62,-0.12,-0.227531286,13.65010799
16/11/2017,52.51,-0.11,-0.20904599,13.412527
17/11/2017,53.19,0.68,1.29499143,14.8812095
20/11/2017,52.87,-0.32,-0.601616845,14.19006479
21/11/2017,53.12,0.25,0.472857953,14.7300216
22/11/2017,53.62,0.5,0.94126506,15.80993521
27/11/2017,53.86,0.24,0.447594181,16.32829374
28/11/2017,53.91,0.05,0.092833271,16.4362851
29/11/2017,53.53,-0.38,-0.704878501,15.61555076
30/11/2017,53.59,0.06,0.11208668,15.74514039
01/12/2017,54.4,0.81,1.511476022,17.49460043
04/12/2017,53.42,-0.98,-1.801470588,15.37796976
05/12/2017,53.24,-0.18,-0.336952452,14.98920086
06/12/2017,51.84,-1.4,-2.629601803,11.96544276
07/12/2017,52.13,0.29,0.55941358,12.59179266
08/12/2017,53.19,1.06,2.033378093,14.8812095
11/12/2017,54.25,1.06,1.9928558,17.17062635
12/12/2017,53.69,-0.56,-1.032258065,15.96112311
13/12/2017,52.74,-0.95,-1.769417024,13.90928726
14/12/2017,53.07,0.33,0.625711035,14.62203024
15/12/2017,53.17,0.1,0.188430375,14.83801296
18/12/2017,53.38,0.21,0.394959564,15.29157667
19/12/2017,53.57,0.19,0.355938554,15.70194384
20/12/2017,54.43,0.86,1.605376143,17.55939525
21/12/2017,54.71,0.28,0.514422194,18.16414687
22/12/2017,54.6,-0.11,-0.201060135,17.92656587
27/12/2017,55.74,1.14,2.087912088,20.3887689
28/12/2017,55.63,-0.11,-0.197344815,20.1511879
29/12/2017,56.19,0.56,1.006651088,21.36069114
02/01/2018,56.72,0.53,0.943228332,0.943228332
03/01/2018,57.67,0.95,1.674894217,2.633920626
04/01/2018,57.88,0.21,0.364140801,3.007652607
05/01/2018,57.31,-0.57,-0.98479613,1.993237231
08/01/2018,57.5,0.19,0.331530274,2.33137569
09/01/2018,58.18,0.68,1.182608696,3.541555437
10/01/2018,58.68,0.5,0.859401856,4.431393486
11/01/2018,59.22,0.54,0.920245399,5.39241858
12/01/2018,59.21,-0.01,-0.016886187,5.374621819
16/01/2018,58.6,-0.61,-1.03023138,4.289019398
17/01/2018,58.69,0.09,0.153583618,4.449190247
18/01/2018,59.03,0.34,0.579315045,5.054280121
19/01/2018,58.39,-0.64,-1.084194477,3.915287418
22/01/2018,58.47,0.08,0.137009762,4.057661506
23/01/2018,59.09,0.62,1.060372841,5.161060687
24/01/2018,59.58,0.49,0.829243527,6.033101975
25/01/2018,59.7,0.12,0.201409869,6.246663107
26/01/2018,59.75,0.05,0.083752094,6.335646912
29/01/2018,58.99,-0.76,-1.271966527,4.983093077
30/01/2018,58.08,-0.91,-1.542634345,3.363587827
31/01/2018,58.39,0.31,0.533746556,3.915287418
01/02/2018,59.44,1.05,1.798253126,5.783947322
02/02/2018,58.76,-0.68,-1.144010767,4.573767574
05/02/2018,58.02,-0.74,-1.259360109,3.256807261
06/02/2018,57.2,-0.82,-1.413305757,1.79747286
07/02/2018,55.97,-1.23,-2.15034965,-0.391528742
08/02/2018,54.94,-1.03,-1.840271574,-2.224595124
09/02/2018,53.41,-1.53,-2.784856207,-4.947499555
12/02/2018,53.46,0.05,0.093615428,-4.85851575
13/02/2018,53.2,-0.26,-0.486344931,-5.321231536
14/02/2018,54.03,0.83,1.560150376,-3.844100374
15/02/2018,54.74,0.71,1.314084768,-2.580530343
20/02/2018,55.47,0.73,1.333576909,-1.281366791
21/02/2018,55.4,-0.07,-0.126194339,-1.405944118
22/02/2018,56.21,0.81,1.462093863,0.035593522
23/02/2018,56.89,0.68,1.209749155,1.245773269
26/02/2018,57.48,0.59,1.037089119,2.295782168
27/02/2018,56.84,-0.64,-1.113430759,1.156789464
28/02/2018,55.59,-1.25,-2.199155524,-1.067805659
01/03/2018,54.12,-1.47,-2.644360496,-3.683929525
02/03/2018,54.22,0.1,0.184774575,-3.505961915
05/03/2018,55.46,1.24,2.286978975,-1.299163552
06/03/2018,55.68,0.22,0.396682294,-0.90763481
07/03/2018,54.89,-0.79,-1.418821839,-2.313578929
08/03/2018,53.94,-0.95,-1.730734196,-4.004271223
09/03/2018,55.15,1.21,2.243233222,-1.850863143
12/03/2018,54.93,-0.22,-0.398912058,-2.242391885
13/03/2018,54.47,-0.46,-0.837429456,-3.06104289
14/03/2018,54.46,-0.01,-0.01835873,-3.078839651
15/03/2018,54.65,0.19,0.348879912,-2.740701192
19/03/2018,55.55,0.9,1.64684355,-1.138992703
20/03/2018,56.27,0.72,1.296129613,0.142374088
21/03/2018,57.69,1.42,2.523547183,2.669514148
22/03/2018,57.44,-0.25,-0.433350667,2.224595124
23/03/2018,58.3,0.86,1.497214485,3.755116569
26/03/2018,58.12,-0.18,-0.308747856,3.434774871
27/03/2018,57.74,-0.38,-0.653819683,2.758497953
28/03/2018,56.9,-0.84,-1.454797368,1.26357003
29/03/2018,56.44,-0.46,-0.808435852,0.444919025
02/04/2018,55.12,-1.32,-2.338766832,-1.904253426
03/04/2018,55.25,0.13,0.235849057,-1.672895533
04/04/2018,54.98,-0.27,-0.488687783,-2.15340808
05/04/2018,55.39,0.41,0.745725718,-1.423740879
06/04/2018,54.66,-0.73,-1.317927424,-2.722904431
09/04/2018,55.59,0.93,1.701427003,-1.067805659
10/04/2018,57.2,1.61,2.896204353,1.79747286
11/04/2018,58.74,1.54,2.692307692,4.538174052
12/04/2018,58.69,-0.05,-0.085120872,4.449190247
13/04/2018,59.4,0.71,1.209746124,5.712760278
16/04/2018,58.52,-0.88,-1.481481481,4.146645311
17/04/2018,58.68,0.16,0.2734108,4.431393486
18/04/2018,60.14,1.46,2.488070893,7.029720591
19/04/2018,60.85,0.71,1.18057865,8.293290621
20/04/2018,60.12,-0.73,-1.199671323,6.994127069
23/04/2018,60.33,0.21,0.349301397,7.36785905
24/04/2018,60.02,-0.31,-0.513840544,6.816159459
25/04/2018,60.09,0.07,0.116627791,6.940736786
26/04/2018,60.7,0.61,1.015143951,8.026339206
27/04/2018,60.89,0.19,0.313014827,8.364477665
30/04/2018,61.35,0.46,0.755460667,9.183128671
01/05/2018,61.21,-0.14,-0.228198859,8.933974017
02/05/2018,60.19,-1.02,-1.66639438,7.118704396
03/05/2018,59.9,-0.29,-0.481807609,6.602598327
04/05/2018,60.64,0.74,1.235392321,7.91955864
08/05/2018,60.88,0.24,0.395778364,8.346680904
09/05/2018,63.45,2.57,4.221419185,12.92044848
10/05/2018,63.76,0.31,0.48857368,13.47214807
11/05/2018,63.76,0,0,13.47214807
14/05/2018,64.44,0.68,1.066499373,14.68232782
15/05/2018,65.45,1.01,1.567349472,16.47980068
16/05/2018,66,0.55,0.840336134,17.45862253
17/05/2018,67.21,1.21,1.833333333,19.61203061
18/05/2018,66.83,-0.38,-0.565392055,18.93575369
21/05/2018,67.5,0.67,1.002543768,20.12813668
22/05/2018,68.22,0.72,1.066666667,21.40950347
23/05/2018,66.39,-1.83,-2.682497801,18.15269621
24/05/2018,65.93,-0.46,-0.692875433,17.3340452
25/05/2018,62.99,-2.94,-4.459274989,12.10179747
30/05/2018,62.9,-0.09,-0.142879822,11.94162662
31/05/2018,63.48,0.58,0.922098569,12.97383876
01/06/2018,63.97,0.49,0.77189666,13.84588005
04/06/2018,63.17,-0.8,-1.250586212,12.42213917
05/06/2018,63.18,0.01,0.015830299,12.43993593
06/06/2018,63.04,-0.14,-0.22158911,12.19078128
07/06/2018,64.9,1.86,2.950507614,15.50097882
08/06/2018,64.26,-0.64,-0.986132512,14.36198612
11/06/2018,64.74,0.48,0.746965453,15.21623065
12/06/2018,64.21,-0.53,-0.818659252,14.27300231
13/06/2018,64.17,-0.04,-0.062295593,14.20181527
14/06/2018,64.34,0.17,0.264921303,14.50436021
18/06/2018,63.36,-0.98,-1.523158222,12.76027763
19/06/2018,63.35,-0.01,-0.015782828,12.74248087
20/06/2018,64.78,1.43,2.25730071,15.28741769
21/06/2018,64.61,-0.17,-0.262426675,14.98487275
22/06/2018,67.08,2.47,3.822937626,19.38067272
25/06/2018,65.13,-1.95,-2.906976744,15.91030432
26/06/2018,65.33,0.2,0.307078151,16.26623954
27/06/2018,66.93,1.6,2.449104546,19.1137213
28/06/2018,67.08,0.15,0.224114747,19.38067272
29/06/2018,68.72,1.64,2.44484198,22.29934152
02/07/2018,69.2,0.48,0.698486612,23.15358605
03/07/2018,68.96,-0.24,-0.346820809,22.72646378
05/07/2018,68.98,0.02,0.02900232,22.76205731
06/07/2018,68.54,-0.44,-0.637866048,21.97899982
09/07/2018,69.02,0.48,0.70032098,22.83324435
10/07/2018,69.46,0.44,0.637496378,23.61630183
11/07/2018,65.99,-3.47,-4.995680967,17.44082577
12/07/2018,64.95,-1.04,-1.575996363,15.58996263
13/07/2018,67.67,2.72,4.187836798,20.43068162
16/07/2018,64.73,-2.94,-4.344613566,15.19843389
17/07/2018,63.86,-0.87,-1.344044493,13.65011568
18/07/2018,63.99,0.13,0.20357031,13.88147357
19/07/2018,64.32,0.33,0.515705579,14.46876668
20/07/2018,65.2,0.88,1.368159204,16.03488165
23/07/2018,64.69,-0.51,-0.782208589,15.12724684
24/07/2018,65.75,1.06,1.638584016,17.01370351
25/07/2018,66.01,0.26,0.395437262,17.47641929
26/07/2018,65.76,-0.25,-0.378730495,17.03150027
27/07/2018,65.4,-0.36,-0.547445255,16.39081687
30/07/2018,65.89,0.49,0.749235474,17.26285816
31/07/2018,65.09,-0.8,-1.214144787,15.83911728
01/08/2018,63.41,-1.68,-2.581041635,12.84926143
02/08/2018,63.82,0.41,0.646585712,13.57892863
03/08/2018,63.53,-0.29,-0.454403008,13.06282257
06/08/2018,63.74,0.21,0.330552495,13.43655455
07/08/2018,64.57,0.83,1.302165045,14.91368571
08/08/2018,62.79,-1.78,-2.756698157,11.74586225
10/08/2018,64.64,1.85,2.946329033,15.03826304
13/08/2018,63.02,-1.62,-2.506188119,12.15518776
14/08/2018,62.71,-0.31,-0.491907331,11.60348817
15/08/2018,60.72,-1.99,-3.173337586,8.061932728
16/08/2018,61.28,0.56,0.92226614,9.058551344
17/08/2018,62.08,0.8,1.305483029,10.48229222
20/08/2018,62.11,0.03,0.048324742,10.53568251
21/08/2018,62.39,0.28,0.450813074,11.03399181
23/08/2018,64.62,2.23,3.574290752,15.00266951
24/08/2018,65.52,0.9,1.39275766,16.604378
28/08/2018,65.22,-0.3,-0.457875458,16.07047517
29/08/2018,65.62,0.4,0.613308801,16.78234561
30/08/2018,66.45,0.83,1.264858275,18.25947678
31/08/2018,66.29,-0.16,-0.240782543,17.9747286
04/09/2018,66.59,0.3,0.452556947,18.50863143
05/09/2018,65.58,-1.01,-1.516744256,16.71115857
06/09/2018,65.23,-0.35,-0.533699299,16.08827193
07/09/2018,66.01,0.78,1.195768818,17.47641929
10/09/2018,66.39,0.38,0.575670353,18.15269621
11/09/2018,67.65,1.26,1.897876186,20.39508809
12/09/2018,68.56,0.91,1.345158906,22.01459334
13/09/2018,67.45,-1.11,-1.619019837,20.03915287
14/09/2018,67.23,-0.22,-0.326167532,19.64762413
17/09/2018,68.09,0.86,1.279190837,21.17814558
18/09/2018,69.35,1.26,1.850491996,23.42053746
19/09/2018,70.2,0.85,1.225666907,24.93326215
20/09/2018,68.88,-1.32,-1.88034188,22.5840897
21/09/2018,69.53,0.65,0.943670151,23.74087916
24/09/2018,71.35,1.82,2.617575147,26.97988966
25/09/2018,72.4,1.05,1.471618781,28.84854956
26/09/2018,72.32,-0.08,-0.110497238,28.70617548
27/09/2018,73.04,0.72,0.995575221,29.98754227
28/09/2018,74.23,1.19,1.62924425,32.10535683
01/10/2018,76.34,2.11,2.842516503,35.86047339
02/10/2018,76.93,0.59,0.772858266,36.91048229
03/10/2018,77.73,0.8,1.039906408,38.33422317
04/10/2018,77.21,-0.52,-0.668982375,37.4087916
05/10/2018,77,-0.21,-0.271985494,37.03505962
08/10/2018,76.55,-0.45,-0.584415584,36.23420537
09/10/2018,77.36,0.81,1.05813194,37.67574301
10/10/2018,75.77,-1.59,-2.05532575,34.84605802
11/10/2018,73.67,-2.1,-2.771545467,31.10873821
12/10/2018,73.57,-0.1,-0.135740464,30.9307706
15/10/2018,74.28,0.71,0.965067283,32.19434063
16/10/2018,74.55,0.27,0.363489499,32.67485318
17/10/2018,73.71,-0.84,-1.126760563,31.17992525
18/10/2018,73.68,-0.03,-0.040700041,31.12653497
19/10/2018,74.17,0.49,0.665038002,31.99857626
22/10/2018,74.06,-0.11,-0.148307941,31.80281189
23/10/2018,71.43,-2.63,-3.551174723,27.12226375
24/10/2018,70.66,-0.77,-1.07797844,25.75191315
25/10/2018,71.4,0.74,1.04726861,27.06887347
26/10/2018,71.91,0.51,0.714285714,27.97650828
29/10/2018,71.61,-0.3,-0.417188152,27.44260545
30/10/2018,70.41,-1.2,-1.675743611,25.30699413
31/10/2018,70.17,-0.24,-0.340860673,24.87987186
01/11/2018,67.06,-3.11,-4.432093487,19.3450792
02/11/2018,66.7,-0.36,-0.536832687,18.7043958
05/11/2018,67.04,0.34,0.509745127,19.30948567
07/11/2018,65.82,-1.22,-1.819809069,17.13828083
08/11/2018,65.15,-0.67,-1.017927682,15.94589785
09/11/2018,64.05,-1.1,-1.688411358,13.98825414
12/11/2018,64.42,0.37,0.577673692,14.64673429
13/11/2018,60.53,-3.89,-6.038497361,7.723794269
14/11/2018,60.35,-0.18,-0.297373203,7.403452572
15/11/2018,60.58,0.23,0.381110191,7.812778074
16/11/2018,60.35,-0.23,-0.379663255,7.403452572
19/11/2018,60.64,0.29,0.48053024,7.91955864
20/11/2018,57.65,-2.99,-4.930738786,2.598327104
21/11/2018,57.85,0.2,0.346921075,2.954262324
26/11/2018,54.88,-2.97,-5.133967156,-2.33137569
27/11/2018,54.68,-0.2,-0.364431487,-2.687310909
28/11/2018,53.43,-1.25,-2.286027798,-4.911906033
29/11/2018,53.66,0.23,0.430469774,-4.50258053
30/11/2018,53.14,-0.52,-0.96906448,-5.428012102
03/12/2018,54.09,0.95,1.787730523,-3.737319808
04/12/2018,54.82,0.73,1.349602514,-2.438156256
05/12/2018,54.71,-0.11,-0.200656695,-2.633920626
06/12/2018,51.92,-2.79,-5.099616158,-7.599216943
07/12/2018,53.99,2.07,3.986902928,-3.915287418
10/12/2018,52.61,-1.38,-2.556028894,-6.371240434
11/12/2018,52.34,-0.27,-0.513210416,-6.851752981
12/12/2018,52,-0.34,-0.649598777,-7.456842855
13/12/2018,52.28,0.28,0.538461538,-6.958533547
14/12/2018,51.83,-0.45,-0.860749809,-7.759387791
17/12/2018,50.75,-1.08,-2.083735288,-9.681437978
18/12/2018,47.93,-2.82,-5.556650246,-14.70012458
19/12/2018,48.65,0.72,1.502190695,-13.41875779
20/12/2018,46.91,-1.74,-3.576567318,-16.5153942
21/12/2018,45.96,-0.95,-2.025154551,-18.20608649
27/12/2018,45.18,-0.78,-1.697127937,-19.59423385
28/12/2018,44.69,-0.49,-1.084550686,-20.46627514
02/01/2019,43.65,-1.04,-2.327142537,-2.327142537
03/01/2019,45.48,1.83,4.192439863,1.767733274
04/01/2019,47.02,1.54,3.386103782,5.213694339
07/01/2019,48.11,1.09,2.318162484,7.652718729
08/01/2019,48.74,0.63,1.309499065,9.062430074
09/01/2019,51.61,2.87,5.888387362,15.48444842
10/01/2019,52.4,0.79,1.530711102,17.2521817
11/01/2019,51.65,-0.75,-1.43129771,15.5739539
14/01/2019,50.61,-1.04,-2.013552759,13.24681137
15/01/2019,51.2,0.59,1.165777514,14.56701723
16/01/2019,52.06,0.86,1.6796875,16.4913851
17/01/2019,52.02,-0.04,-0.076834422,16.40187962
18/01/2019,54.14,2.12,4.075355632,21.14567017
22/01/2019,53.45,-0.69,-1.274473587,19.6017006
23/01/2019,53.66,0.21,0.392890552,20.07160439
24/01/2019,53.59,-0.07,-0.130450988,19.91496979
25/01/2019,54.12,0.53,0.988990483,21.10091743
28/01/2019,52.18,-1.94,-3.584626755,16.75990154
29/01/2019,54.21,2.03,3.890379456,21.30230477
30/01/2019,55.26,1.05,1.936912009,23.65182367
31/01/2019,55.03,-0.23,-0.41621426,23.13716715
01/02/2019,54.71,-0.32,-0.581500999,22.42112329
04/02/2019,54.96,0.25,0.456954853,22.98053256
07/02/2019,54.1,-0.86,-1.564774381,21.05616469
08/02/2019,54.6,0.5,0.924214418,22.17498322
11/02/2019,54.39,-0.21,-0.384615385,21.70507944
12/02/2019,55.43,1.04,1.912116198,24.03222197
13/02/2019,56.58,1.15,2.074688797,26.60550459
14/02/2019,57.39,0.81,1.431601273,28.4179906
15/02/2019,58.55,1.16,2.021258059,31.01364959
19/02/2019,58.73,0.18,0.307429547,31.41642426
20/02/2019,59.68,0.95,1.617571939,33.54217946
21/02/2019,59.67,-0.01,-0.016756032,33.51980309
22/02/2019,59.22,-0.45,-0.754147813,32.51286641
25/02/2019,57.05,-2.17,-3.6643026,27.657194
26/02/2019,57.31,0.26,0.455740578,28.23897964
