ABEV3,01/05/2025,14266655,202455000,14.19,0.09%,
ABEV3,01/06/2020,9864,133854,13.57,0.00%,
ABEV3,01/06/2021,1673389,32325100,19.32,0.01%,
ABEV3,01/06/2022,3222300,43538400,13.51,0.02%,
ABEV3,01/06/2023,780900,11924300,15.27,0.00%,
ABEV3,01/06/2024,0,0,0.00,-,
ABEV3,01/06/2025,24655183,337452000,13.69,0.16%,
ABEV3,01/07/2021,0,0,0.00,-,
ABEV3,01/07/2022,0,0,0.00,-,
ABEV3,01/07/2023,0,0,0.00,-,
ABEV3,01/07/2024,0,0,0.00,-,
ABEV3,01/07/2025,0,0,0.00,-,
ABEV3,01/08/2021,0,0,0.00,-,
ABEV3,01/08/2022,0,0,0.00,-,
ABEV3,01/08/2023,0,0,0.00,-,
ABEV3,01/08/2024,0,0,0.00,-,
ABEV3,01/08/2025,0,0,0.00,-,
ABEV3,01/09/2021,5480,83844,15.30,0.00%,
ABEV3,01/09/2022,40000,619200,15.48,0.00%,
ABEV3,01/09/2023,4000000,54137200,13.53,0.03%,
ABEV3,01/09/2024,10345,133140,12.87,0.00%,
ABEV3,01/09/2025,0,0,0.00,-,
ABEV3,01/10/2021,84982,1428540,16.81,0.00%,
ABEV3,01/10/2022,0,0,0.00,-,
ABEV3,01/10/2023,3000000,39265100,13.09,0.02%,
ABEV3,01/10/2024,0,0,0.00,-,
ABEV3,01/11/2021,1812181,30305300,16.72,0.01%,
ABEV3,01/11/2022,0,0,0.00,-,
ABEV3,01/11/2023,0,0,0.00,-,
ABEV3,01/11/2024,0,0,0.00,-,
ABEV3,01/12/2021,0,0,0.00,-,
ABEV3,01/12/2022,7526,109277,14.52,0.00%,
ABEV3,01/12/2023,41481,569948,13.74,0.00%,
ABEV3,01/12/2024,8280400,99999800,12.08,0.05%,
ADMF3,01/08/2024,0,0,0.00,-,
ADMF3,01/09/2024,0,0,0.00,-,
ADMF3,01/10/2024,0,0,0.00,-,
ADMF3,01/11/2024,0,0,0.00,-,
AERI3,01/01/2022,900000,5362110,5.96,0.12%,
AERI3,01/01/2023,0,0,0.00,-,
AERI3,01/01/2024,0,0,0.00,-,
AERI3,01/01/2025,0,0,0.00,-,
AERI3,01/02/2022,0,0,0.00,-,
AERI3,01/02/2023,0,0,0.00,-,
AERI3,01/02/2024,0,0,0.00,-,
AERI3,01/02/2025,0,0,0.00,-,
AERI3,01/03/2022,0,0,0.00,-,
AERI3,01/03/2023,0,0,0.00,-,
AERI3,01/03/2024,0,0,0.00,-,
AERI3,01/03/2025,0,0,0.00,-,
AERI3,01/04/2022,0,0,0.00,-,
AERI3,01/04/2023,0,0,0.00,-,
AERI3,01/04/2024,0,0,0.00,-,
AERI3,01/04/2025,0,0,0.00,-,
AERI3,01/05/2022,0,0,0.00,-,
